title,link,project/_id,project/_key,project/__text,description,environment,key/_id,key/__text,summary,type/_id,type/_iconUrl,type/__text,priority/_id,priority/_iconUrl,priority/__text,status/_id,status/_iconUrl,status/_description,status/__text,statusCategory/_id,statusCategory/_key,statusCategory/_colorName,resolution/_id,resolution/__text,assignee/_accountid,assignee/__text,reporter/_accountid,reporter/__text,created,updated,resolved,version/0,version/1,version/2,version/3,version/4,component/0,votes,watches,comments/comment/0/_id,comments/comment/0/_author,comments/comment/0/_created,comments/comment/0/__text,comments/comment/1/_id,comments/comment/1/_author,comments/comment/1/_created,comments/comment/1/__text,comments/comment/2/_id,comments/comment/2/_author,comments/comment/2/_created,comments/comment/2/__text,comments/comment/3/_id,comments/comment/3/_author,comments/comment/3/_created,comments/comment/3/__text,comments/comment/4/_id,comments/comment/4/_author,comments/comment/4/_created,comments/comment/4/__text,comments/comment/5/_id,comments/comment/5/_author,comments/comment/5/_created,comments/comment/5/__text,customfields/customfield/0/customfieldname,customfields/customfield/0/_id,customfields/customfield/0/_key,customfields/customfield/1/customfieldname,customfields/customfield/1/customfieldvalues/customfieldvalue,customfields/customfield/1/_id,customfields/customfield/1/_key,customfields/customfield/2/customfieldname,customfields/customfield/2/_id,customfields/customfield/2/_key,customfields/customfield/3/customfieldname,customfields/customfield/3/customfieldvalues/customfieldvalue,customfields/customfield/3/_id,customfields/customfield/3/_key,customfields/customfield/4/customfieldname,customfields/customfield/4/_id,customfields/customfield/4/_key,issuelinks/issuelinktype/0/name,issuelinks/issuelinktype/0/outwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/0/outwardlinks/_description,issuelinks/issuelinktype/0/_id,component/1,fixVersion/0,issuelinks/issuelinktype/0/outwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/_description,issuelinks/issuelinktype/1/name,issuelinks/issuelinktype/1/inwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/1/inwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/1/inwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/1/inwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/1/inwardlinks/_description,issuelinks/issuelinktype/1/_id,version/5,version/6,customfields/customfield/4/customfieldvalues/customfieldvalue,customfields/customfield/5/customfieldname,customfields/customfield/5/_id,customfields/customfield/5/_key,issuelinks/issuelinktype/1/outwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/_description,version/7,version/8,version/9,version/10,version/11,issuelinks/issuelinktype/1/inwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/1/inwardlinks/issuelink/2/issuekey/__text,attachments/attachment/0/_id,attachments/attachment/0/_name,attachments/attachment/0/_size,attachments/attachment/0/_author,attachments/attachment/0/_created,issuelinks/issuelinktype/0/inwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/1/issuekey/__text,customfields/customfield/0/customfieldvalues/customfieldvalue/_key,customfields/customfield/0/customfieldvalues/customfieldvalue/__cdata,customfields/customfield/2/customfieldvalues/customfieldvalue,comments/comment/6/_id,comments/comment/6/_author,comments/comment/6/_created,comments/comment/6/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/2/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/3/issuekey/__text,component/2,issuelinks/issuelinktype/1/outwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/2/issuekey/__text,comments/comment/7/_id,comments/comment/7/_author,comments/comment/7/_created,comments/comment/7/__text,issuelinks/issuelinktype/0/outwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/2/issuekey/__text,fixVersion/1,comments/comment/8/_id,comments/comment/8/_author,comments/comment/8/_created,comments/comment/8/__text,comments/comment/9/_id,comments/comment/9/_author,comments/comment/9/_created,comments/comment/9/__text,comments/comment/10/_id,comments/comment/10/_author,comments/comment/10/_created,comments/comment/10/__text,attachments/attachment/1/_id,attachments/attachment/1/_name,attachments/attachment/1/_size,attachments/attachment/1/_author,attachments/attachment/1/_created,comments/comment/11/_id,comments/comment/11/_author,comments/comment/11/_created,comments/comment/11/__text,comments/comment/12/_id,comments/comment/12/_author,comments/comment/12/_created,comments/comment/12/__text,labels/label,issuelinks/issuelinktype/2/name,issuelinks/issuelinktype/2/outwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/2/outwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/2/outwardlinks/_description,issuelinks/issuelinktype/2/_id,comments/comment/13/_id,comments/comment/13/_author,comments/comment/13/_created,comments/comment/13/__text,comments/comment/14/_id,comments/comment/14/_author,comments/comment/14/_created,comments/comment/14/__text,comments/comment/15/_id,comments/comment/15/_author,comments/comment/15/_created,comments/comment/15/__text,comments/comment/16/_id,comments/comment/16/_author,comments/comment/16/_created,comments/comment/16/__text,comments/comment/17/_id,comments/comment/17/_author,comments/comment/17/_created,comments/comment/17/__text,comments/comment/18/_id,comments/comment/18/_author,comments/comment/18/_created,comments/comment/18/__text,comments/comment/19/_id,comments/comment/19/_author,comments/comment/19/_created,comments/comment/19/__text,comments/comment/20/_id,comments/comment/20/_author,comments/comment/20/_created,comments/comment/20/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/_description,attachments/attachment/2/_id,attachments/attachment/2/_name,attachments/attachment/2/_size,attachments/attachment/2/_author,attachments/attachment/2/_created,attachments/attachment/3/_id,attachments/attachment/3/_name,attachments/attachment/3/_size,attachments/attachment/3/_author,attachments/attachment/3/_created,subtasks/subtask/0/_id,subtasks/subtask/0/__text,subtasks/subtask/1/_id,subtasks/subtask/1/__text,subtasks/subtask/2/_id,subtasks/subtask/2/__text,subtasks/subtask/3/_id,subtasks/subtask/3/__text,subtasks/subtask/4/_id,subtasks/subtask/4/__text,subtasks/subtask/5/_id,subtasks/subtask/5/__text,subtasks/subtask/6/_id,subtasks/subtask/6/__text,subtasks/subtask/7/_id,subtasks/subtask/7/__text,subtasks/subtask/8/_id,subtasks/subtask/8/__text,subtasks/subtask/9/_id,subtasks/subtask/9/__text,subtasks/subtask/10/_id,subtasks/subtask/10/__text,subtasks/subtask/11/_id,subtasks/subtask/11/__text,subtasks/subtask/12/_id,subtasks/subtask/12/__text,subtasks/subtask/13/_id,subtasks/subtask/13/__text,subtasks/subtask/14/_id,subtasks/subtask/14/__text,subtasks/subtask/15/_id,subtasks/subtask/15/__text,comments/comment/21/_id,comments/comment/21/_author,comments/comment/21/_created,comments/comment/21/__text,comments/comment/22/_id,comments/comment/22/_author,comments/comment/22/_created,comments/comment/22/__text,issuelinks/issuelinktype/1/inwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/1/inwardlinks/issuelink/3/issuekey/__text,issuelinks/issuelinktype/1/inwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/1/inwardlinks/issuelink/4/issuekey/__text,issuelinks/issuelinktype/1/inwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/1/inwardlinks/issuelink/5/issuekey/__text,customfields/customfield/2/customfieldvalues/customfieldvalue/_key,customfields/customfield/2/customfieldvalues/customfieldvalue/__cdata,customfields/customfield/5/customfieldvalues/customfieldvalue,customfields/customfield/6/customfieldname,customfields/customfield/6/_id,customfields/customfield/6/_key,version/12,component/3,comments/comment/23/_id,comments/comment/23/_author,comments/comment/23/_created,comments/comment/23/__text,comments/comment/24/_id,comments/comment/24/_author,comments/comment/24/_created,comments/comment/24/__text,issuelinks/issuelinktype/0/outwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/3/issuekey/__text,issuelinks/issuelinktype/2/outwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/2/outwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/2/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/3/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/4/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/5/issuekey/__text,customfields/customfield/1/customfieldvalues/customfieldvalue/_key,customfields/customfield/1/customfieldvalues/customfieldvalue/__cdata,customfields/customfield/3/customfieldvalues/customfieldvalue/_key,customfields/customfield/3/customfieldvalues/customfieldvalue/__cdata,customfields/customfield/6/customfieldvalues/customfieldvalue,customfields/customfield/7/customfieldname,customfields/customfield/7/_id,customfields/customfield/7/_key,attachments/attachment/4/_id,attachments/attachment/4/_name,attachments/attachment/4/_size,attachments/attachment/4/_author,attachments/attachment/4/_created,version/13,version/14,version/15,version/16,version/17,timespent/_seconds,timespent/__text,comments/comment/25/_id,comments/comment/25/_author,comments/comment/25/_created,comments/comment/25/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/3/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/4/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/5/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/6/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/6/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/7/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/7/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/8/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/8/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/9/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/9/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/10/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/10/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/11/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/11/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/12/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/12/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/13/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/13/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/14/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/14/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/15/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/15/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/16/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/16/issuekey/__text,issuelinks/issuelinktype/1/outwardlinks/issuelink/17/issuekey/_id,issuelinks/issuelinktype/1/outwardlinks/issuelink/17/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/6/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/6/issuekey/__text,issuelinks/issuelinktype/2/inwardlinks/issuelink/7/issuekey/_id,issuelinks/issuelinktype/2/inwardlinks/issuelink/7/issuekey/__text,issuelinks/issuelinktype/0/outwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/4/issuekey/__text,component/4,component/5,issuelinks/issuelinktype/3/name,issuelinks/issuelinktype/3/outwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/2/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/3/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/4/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/5/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/6/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/6/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/7/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/7/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/issuelink/8/issuekey/_id,issuelinks/issuelinktype/3/outwardlinks/issuelink/8/issuekey/__text,issuelinks/issuelinktype/3/outwardlinks/_description,issuelinks/issuelinktype/3/inwardlinks/issuelink/0/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/0/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/1/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/1/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/2/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/3/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/4/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/5/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/6/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/6/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/7/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/7/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/issuelink/8/issuekey/_id,issuelinks/issuelinktype/3/inwardlinks/issuelink/8/issuekey/__text,issuelinks/issuelinktype/3/inwardlinks/_description,issuelinks/issuelinktype/3/_id,attachments/attachment/5/_id,attachments/attachment/5/_name,attachments/attachment/5/_size,attachments/attachment/5/_author,attachments/attachment/5/_created,attachments/attachment/6/_id,attachments/attachment/6/_name,attachments/attachment/6/_size,attachments/attachment/6/_author,attachments/attachment/6/_created,issuelinks/issuelinktype/2/outwardlinks/issuelink/2/issuekey/_id,issuelinks/issuelinktype/2/outwardlinks/issuelink/2/issuekey/__text,issuelinks/issuelinktype/2/outwardlinks/issuelink/3/issuekey/_id,issuelinks/issuelinktype/2/outwardlinks/issuelink/3/issuekey/__text,attachments/attachment/7/_id,attachments/attachment/7/_name,attachments/attachment/7/_size,attachments/attachment/7/_author,attachments/attachment/7/_created,attachments/attachment/8/_id,attachments/attachment/8/_name,attachments/attachment/8/_size,attachments/attachment/8/_author,attachments/attachment/8/_created,comments/comment/26/_id,comments/comment/26/_author,comments/comment/26/_created,comments/comment/26/__text,issuelinks/issuelinktype/0/outwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/5/issuekey/__text,issuelinks/issuelinktype/0/outwardlinks/issuelink/6/issuekey/_id,issuelinks/issuelinktype/0/outwardlinks/issuelink/6/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/4/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/4/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/5/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/5/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/6/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/6/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/7/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/7/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/8/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/8/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/9/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/9/issuekey/__text,issuelinks/issuelinktype/0/inwardlinks/issuelink/10/issuekey/_id,issuelinks/issuelinktype/0/inwardlinks/issuelink/10/issuekey/__text
[SAK-7807] Chat tool should allow for emoticons,https://sakaiproject.atlassian.net/browse/SAK-7807,10057,SAK,Sakai,"<p>Goal:<br/>
All users can use emoticons while in the chat  tool.</p>",,46647,SAK-7807,Chat tool should allow for emoticons,10012,https://sakaiproject.atlassian.net/secure/viewavatar?size=medium&avatarId=10315&avatarType=issuetype,Feature Request,10002,https://sakaiproject.atlassian.net/images/icons/priorities/major.svg,Major,6,https://sakaiproject.atlassian.net/images/icons/statuses/closed.png,"The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.",Closed,3,done,green,10001,Won't Fix,-1,Unassigned,6164f91d99b4b8006a0bfdbd,Wende Morgaine,"Wed, 8 Feb 2006 16:16:45 -0500","Tue, 21 Aug 2012 04:50:52 -0400","Tue, 27 Mar 2012 08:36:24 -0400",2.2.0,2.2.1,2.2.2,2.3.0,2.3.1,Chat,0,0,178119,557058:72846b70-73e3-4595-93eb-2f2e91e65b60,"Tue, 21 Feb 2006 07:20:10 -0500",<p>Ready for voting</p>,77960,6164e57ec669a60069cbcaca,"Wed, 22 Feb 2006 08:29:46 -0500","<p>An additional request from a user:</p>

<p>Some of the emoticons should be useful as visual cues to students in a chat where an instructor is running the group. e.g. a signal that they should now stop and read the next page, or a signal that they should pause for a minute to think before answering, or that a question is directed at a particular user. When ideas are flowing thick and fast, students don't always distinguish between their instructors attempts to move on to the next part of the session, and their fellow students' latest ideas!</p>",95704,557058:9cd19dd3-e6f4-4916-9e00-0b7ef570059c,"Wed, 16 Aug 2006 10:44:52 -0400","<p>Harriett, It's not clear why you closed this issue.  I've re-opened it.</p>",196993,557058:72846b70-73e3-4595-93eb-2f2e91e65b60,"Thu, 10 May 2007 19:23:26 -0400",<p>Emoticons are now available in the Forums tool. I have changed this to only include the Chat tool.</p>,100538,557058:e67144fb-5a8e-4eca-b536-d02ecff9f6cc,"Tue, 23 Feb 2010 01:32:36 -0500","<p>MAINT TEAM REVIEW: This feature request is currently unassigned and will be reviewed. In line with stated Jira practice <a href=""http://confluence.sakaiproject.org/display/MGT/Sakai+Jira+Guidelines"" class=""external-link"" rel=""nofollow noreferrer"">http://confluence.sakaiproject.org/display/MGT/Sakai+Jira+Guidelines</a> Feature requests that are not going to be implemented will be closed with a status of ""wont fix"". If you intend implementing this issue please ensure that its up to date and assigned correctly</p>",86917,557058:51461b21-2c63-4db1-8fb0-e8baae82b107,"Tue, 27 Mar 2012 08:36:24 -0400",<p>CLE team bulk inactive issues cleanup - if this is important then reopen or create a new issue</p>,Development,customfield_10000,com.atlassian.jira.plugins.jira-development-integration-plugin:devsummarycf,Rank,0|103bz4:,customfield_10019,com.pyxis.greenhopper.jira:gh-lexo-rank,Sprint,customfield_10020,com.pyxis.greenhopper.jira:gh-sprint,[CHART] Date of First Response,"Tue, 21 Feb 2006 12:20:10 +0000",customfield_10024,com.atlassian.jira.ext.charting:firstresponsedate,[CHART] Time in Status,customfield_10025,com.atlassian.jira.ext.charting:timeinstatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SAK-7810] Discussion tool should indicate clearly whether message has been read and should allow message flagging,https://sakaiproject.atlassian.net/browse/SAK-7810,10057,SAK,Sakai,<p>Indicate read/unread messages and implement flagging of messages within discussion tool</p>,,42315,SAK-7810,Discussion tool should indicate clearly whether message has been read and should allow message flagging,10012,https://sakaiproject.atlassian.net/secure/viewavatar?size=medium&avatarId=10315&avatarType=issuetype,Feature Request,10002,https://sakaiproject.atlassian.net/images/icons/priorities/major.svg,Major,6,https://sakaiproject.atlassian.net/images/icons/statuses/closed.png,"The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.",Closed,3,done,green,10001,Won't Fix,-1,Unassigned,6164f91d99b4b8006a0bfdbd,Wende Morgaine,"Wed, 8 Feb 2006 16:15:39 -0500","Sat, 13 Feb 2010 21:35:19 -0500","Sat, 13 Feb 2010 21:35:19 -0500",2.2.0,2.2.1,2.2.2,2.3.0,2.3.1,zz Discussion [DO NOT USE],0,1,195137,557058:9cd19dd3-e6f4-4916-9e00-0b7ef570059c,"Tue, 28 Feb 2006 11:09:02 -0500","<p>Wende, what sort of ""flagging"" did you have in mind here?  Someting like high/moderate/low priority?  Thanks.</p>",197020,557058:72846b70-73e3-4595-93eb-2f2e91e65b60,"Wed, 16 May 2007 17:25:57 -0400",<p>This was addressed in 2.4 Forums</p>,150480,557058:e67144fb-5a8e-4eca-b536-d02ecff9f6cc,"Sat, 13 Feb 2010 21:35:19 -0500",<p>MAINT TEAM REVIEW: discussion is retired an superseded the the Messages And Forums tool</p>,,,,,,,,,,,,,Development,customfield_10000,com.atlassian.jira.plugins.jira-development-integration-plugin:devsummarycf,Rank,0|1049y0:,customfield_10019,com.pyxis.greenhopper.jira:gh-lexo-rank,Sprint,customfield_10020,com.pyxis.greenhopper.jira:gh-sprint,[CHART] Date of First Response,"Tue, 28 Feb 2006 16:09:02 +0000",customfield_10024,com.atlassian.jira.ext.charting:firstresponsedate,[CHART] Time in Status,customfield_10025,com.atlassian.jira.ext.charting:timeinstatus,Duplicate,28980,SAK-7968,duplicates,10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SAK-7929] Sakai should allow all tools to be section aware,https://sakaiproject.atlassian.net/browse/SAK-7929,10057,SAK,Sakai,"<p>Allow sectioning to pass through other tools if elected. (e.g, dropbox, discussions, assignments, etc.)</p>",,37910,SAK-7929,Sakai should allow all tools to be section aware,10012,https://sakaiproject.atlassian.net/secure/viewavatar?size=medium&avatarId=10315&avatarType=issuetype,Feature Request,10002,https://sakaiproject.atlassian.net/images/icons/priorities/major.svg,Major,6,https://sakaiproject.atlassian.net/images/icons/statuses/closed.png,"The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.",Closed,3,done,green,10003,Duplicate,-1,Unassigned,6164f91d99b4b8006a0bfdbd,Wende Morgaine,"Wed, 8 Feb 2006 16:13:49 -0500","Fri, 9 Feb 2007 06:46:28 -0500","Fri, 17 Feb 2006 10:46:51 -0500",2.2.0,,,,,Global,0,0,161352,557058:f6a37f71-7038-4096-b7ac-8e0392fd22b1,"Fri, 17 Feb 2006 10:42:54 -0500","<p>
    <span class=""jira-issue-macro resolved"" data-jira-key=""SAK-7929"" >
                <a href=""https://sakaiproject.atlassian.net/browse/SAK-7929"" class=""jira-issue-macro-key issue-link""  title=""Sakai should allow all tools to be section aware"" >
            <img class=""icon"" src=""https://sakaiproject.atlassian.net/secure/viewavatar?size=medium&avatarId=10315&avatarType=issuetype"" />
            SAK-7929
        </a>
                                                    <span class=""aui-lozenge aui-lozenge-subtle aui-lozenge-success jira-macro-single-issue-export-pdf"">Closed</span>
            </span>
 duplicates 
    <span class=""jira-issue-macro resolved"" data-jira-key=""SAK-7935"" >
                <a href=""https://sakaiproject.atlassian.net/browse/SAK-7935"" class=""jira-issue-macro-key issue-link""  title=""Section and Group-Enable Existing Sakai Tool Set and Require it of New Tools"" >
            <img class=""icon"" src=""https://sakaiproject.atlassian.net/secure/viewavatar?size=medium&avatarId=10315&avatarType=issuetype"" />
            SAK-7935
        </a>
                                                    <span class=""aui-lozenge aui-lozenge-subtle aui-lozenge-success jira-macro-single-issue-export-pdf"">Closed</span>
            </span>
.</p>",194666,557058:f6a37f71-7038-4096-b7ac-8e0392fd22b1,"Fri, 17 Feb 2006 10:46:51 -0500",<p>Duplicate Requirement</p>,,,,,,,,,,,,,,,,,Development,customfield_10000,com.atlassian.jira.plugins.jira-development-integration-plugin:devsummarycf,Rank,0|1049xc:,customfield_10019,com.pyxis.greenhopper.jira:gh-lexo-rank,Sprint,customfield_10020,com.pyxis.greenhopper.jira:gh-sprint,[CHART] Date of First Response,"Fri, 17 Feb 2006 15:42:54 +0000",customfield_10024,com.atlassian.jira.ext.charting:firstresponsedate,[CHART] Time in Status,customfield_10025,com.atlassian.jira.ext.charting:timeinstatus,Duplicate,24517,SAK-7935,duplicates,10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
