github_number,additions,deletions,changed_files
8823,228,78,2
8448,4,4,1
8450,3919,684,20
215,701,6,12
8460,1077,67,20
10014,2,7,1
8471,117,10,3
217,2,2,1
8463,621,293,29
8508,111,17,5
8465,5,10,2
8895,503,89,18
8469,2,2,1
8515,2,2,1
216,44,3,3
8609,45,17,4
8557,248,47,4
8484,93,10,5
8483,2,1,2
8485,654,136,10
8487,1896,395,44
8489,60,2,4
8492,1515,0,23
8518,33,27,7
8497,67,115,15
218,349,54,8
8494,59,6,5
8496,33,48,9
8499,5693,556,49
9895,6,6,2
8559,90,5,13
8502,4,4,3
8504,4,4,2
8514,218,92,6
8506,35,6,1
8575,525,7,6
9645,2072,1,35
8681,4788,272,43
8516,2,2,1
8561,819,57,12
8524,2,2,1
8525,1,1,1
9187,19,2,2
8533,176,317,9
8526,0,13754,92
8520,3303,167,40
8563,36,29,27
8529,77,94,16
15017,83,5,11
8603,51,12,3
8847,663,50,6
8527,8024,518,65
8530,80,76,11
8687,777,46,11
8534,560,514,7
8778,1239,173,36
8546,82,131,12
8540,4,4,2
8696,1,1,1
8800,49,1,1
8934,4,8,1
9728,3,8,1
223,1010,79,25
8551,128,57,7
8552,13,7,3
8554,340,6,8
8574,13,4,2
8620,454,1,5
8663,1,1,1
8654,303,57,12
8564,562,24,8
8599,58,0,2
8700,895,0,9
8770,537,1,5
8798,512,43,6
268,1050,403,26
8881,336,0,2
8562,2981,165,35
8630,102,10,8
8698,513,0,6
8573,314,0,4
8566,23,18,3
8582,150,0,2
9393,114,3,3
8621,124,3,3
8571,20,5,3
8580,121,96,8
8578,2112,71,25
8658,533,166,23
8579,11,111,1
8570,67,12,2
8590,7,0,1
8584,781,377,53
8585,984,514,68
8611,2955,2480,18
9501,6156,97,27
8588,476,32,24
8587,857,381,27
9314,626,29,7
8694,91,22,14
8680,522,169,35
8595,24,1,2
8678,903,727,55
8912,429,124,8
287,242,96,11
8790,852,742,74
8661,1329,454,32
8610,123,22,5
8675,1066,15,14
11960,430,73,17
12125,0,106,1
8623,2451,25,12
8732,1074,183,20
8774,966,210,24
8606,12,13,4
8907,304,0,2
8992,68,0,2
8717,1,1,1
8612,18,12,3
8613,27,93,4
8619,35,33,7
8646,708,731,77
9042,196,102,5
9041,196,102,5
8988,196,102,5
8625,427,353,34
8648,16,162,17
8635,3,3,1
8640,4,4,2
8792,1035,234,7
8632,509,0,11
8631,3325,0,16
9202,4063,4,47
9210,3044,13,25
8938,29,145,14
8903,2800,4,32
9543,165,945,20
9192,2475,7,26
9491,876,0,6
8637,1450,11,9
8741,307,162,12
8641,31,34,1
8643,39,0,2
227,81,42,8
229,13,13,3
8688,237,0,2
8841,1321,72,17
8846,982,133,25
8719,296,2,6
9183,38,27,4
9136,56,27,4
8651,405,277,31
8720,514,3,5
8647,6,15,16
8811,2172,1729,31
8771,111,21,5
8664,57,8,4
8665,15,2,1
8668,27,11,5
10329,202,33,12
8671,405,182,8
8828,2,2,2
8674,8,7,1
8684,41,0,1
8677,364,205,9
8682,2006,527,49
8726,550,403,6
8764,3494,1945,98
8852,1074,426,32
8685,474,476,8
8716,16,0,4
8690,1864,186,52
8710,25,25,17
8695,216,0,3
8702,0,12,2
8697,15711,1860,86
11273,840,22,9
8707,9695,8134,155
8708,4,1,3
8711,8,12,2
8714,84,3,4
8715,12,1,2
8724,8,4,2
8721,162,13,7
8718,1352,785,56
8723,507,356,12
8727,85,4,6
15366,582,205,14
8729,507,304,24
8730,436,417,26
8733,5,5,2
8734,25,2,4
8761,63,18,5
8763,50,27,4
8762,1473,1264,62
8738,84,4,2
8736,547,130,25
10213,277,114,3
9494,94,209,9
8737,122,25,13
9930,59,29,3
259,6191,856,126
8757,1370,0,16
8743,58,24,4
8925,159,39,6
8739,388,120,7
12297,158,8,4
8885,177,12,4
8747,2195,2,19
8748,58,58,2
9131,56,27,3
8754,0,29,1
8753,0,562,4
8795,1268,678,25
8794,1055,498,18
8783,1068,502,18
8755,378,818,15
8758,144,5,7
8759,138,62,7
8760,66,0,7
258,430,91,2
8806,8,0,1
8767,20,20,2
8781,132,7,5
8922,1862,178,15
8851,2028,163,15
8786,167,265,15
8772,31,3,2
8776,289,58,4
8779,14,18,6
8804,1289,122,18
8782,2248,246,31
8950,4,2,1
8948,417,91,5
8949,4,2,1
8789,85,12,11
8813,35,172,1
9155,6471,3137,367
9164,6835,2045,108
9156,5246,2723,181
8801,2,1,1
8916,1562,98,30
8822,1360,741,66
8808,466,766,7
9166,54,30,4
8805,59,373,6
8791,1,15843,161
8803,4,15846,162
8793,6,173,6
8859,913,194,39
8860,817,826,27
7197,10,2,1
240,0,2,2
8807,4,25,2
8819,152,315,8
8812,3,4,1
8820,16,4,1
8815,257,353,24
241,25,6,5
8817,45,31,8
8821,2,9,7
8824,83,0,2
8865,1284,4,15
8827,340,5658,47
8914,10,11,2
243,4171,306,72
8840,9,6,1
8889,4,73,1
8898,1340,88,21
8832,2208,5,15
8837,19,28,1
9764,241,449,1
9415,240,448,1
8897,30,47,1
8918,35,58,1
8843,28,47,1
8838,16,25,1
8842,17,21,1
292,3129,1104,49
8839,2,2,2
8850,320,49,6
8867,1939,173,17
8848,22,8,3
8853,2086,560,29
9426,131,66,8
8854,366,233,23
249,5555,829,57
8857,136,23,11
8894,28,24,9
8863,429,38,15
8861,3623,131,36
8862,15,0,1
9290,22,22,21
8864,15,5,2
8874,584,2,5
8933,994,2,5
8913,66,1,6
8866,56,49,16
605,1457,0,12
8875,155,59,5
8878,25,479,11
8868,115,15,14
8935,59,98,5
8870,2,2,2
8869,50,15,2
8871,25,24,12
8872,845,528,8
9529,18,7,5
8884,5,0,1
8887,140,15,2
8888,45,8,2
8877,134,37,8
8876,675,687,102
8880,1531,371,22
8886,116,25,5
8883,91,45,3
8890,113,71,11
8892,84,1,2
8956,1,10,2
8896,69,71,15
10312,1981,26,27
8928,239,30,4
9169,216,166,12
11404,23,54,12
8901,2428,56,26
8909,21,21,7
8906,1,1,1
250,1557,112,80
9496,35,0,3
9088,109,5,3
9017,400,259,24
8915,997,20,19
8963,403,647,22
8917,0,3,1
8971,250,0,1
253,2,1,1
8921,46,46,6
9720,2049,13,25
8923,842,26,10
10653,73,12,4
10764,73,12,4
8929,607,453,76
8932,200,139,10
9255,130,8,20
8927,21,3,2
9763,25,75,1
9173,260,519,2
9414,25,75,1
8937,500,239,41
8980,1136,1365,168
8931,101,37,18
8946,307,1,4
8936,9,2,2
9071,159,155,154
9318,23,6,7
8945,306,376,12
8940,12,3,1
252,269,105,4
9252,349,993,14
9165,196,26,11
8994,10,4,1
8967,54,9,2
8972,48,2,3
8951,985,36,32
9034,88,11,3
8954,6,6,2
8964,9,9,6
260,460,26,5
8961,6,9,2
9197,35,26,8
8962,530,966,48
8968,9,0,1
9020,23,20,10
9061,1636,31,21
8973,49,10,6
8974,3762,73,22
9157,551,150,3
9163,6718,2151,108
8979,461,44,10
8984,673,283,31
8978,1415,73,12
16780,165,128,1
8986,39,36,1
8981,1,1,1
8982,90,16,6
262,16,5,1
9062,800,79,22
8985,192,16,7
9000,72,1,3
9065,533,51,5
8990,10,2,1
9002,990,126,2
8995,22,47,2
9006,13827,362,96
9047,68,72,1
9036,612,417,40
9010,3963,4912,277
9080,1301,59,28
9083,356,61,9
9030,128,83,14
9090,58,0,2
9115,99,1,2
9003,10,6,1
9022,66,52,3
9007,0,0,0
9009,6,4,1
9011,12,3,2
9013,8,8,2
9015,2,790,4
9059,21,19,6
9777,30,188,5
9060,477,21,8
9198,477,21,8
9019,0,1,1
9023,168,8,6
9051,2,0,2
9031,2,0,2
9204,0,55,1
9375,164,8,16
9026,2,1,1
9027,5,5,1
9043,149,19,5
9058,1040,244,15
9033,737,1,10
9035,386,242,57
9038,307,87,1
9048,5,6,2
9052,58,30,2
9049,119,14,6
265,569,339,15
9040,11,0,1
9050,153,0,2
9053,6,6,1
10143,185,87,9
9106,81,17,4
10259,185,87,9
10260,185,87,9
9056,396,351,43
9078,0,12,1
9073,1949,726,43
9066,679,0,2
729,4914,84,33
9070,39,5,4
9074,309,0,3
290,1948,414,59
1093,14314,3249,190
9021,168,484,10
9118,9,4,4
9181,149,78,7
9084,36,46,2
9127,1,8,1
9085,2,2,1
9120,50,4,3
9086,23,9,2
266,12,6,1
9113,161,17,5
9117,9,1,3
9089,1028,87,25
9150,78,110,1
9235,41,8,1
9091,4,4,2
193,1604,1276,54
9387,35,27,3
9095,1,1,1
9098,13,9,1
9205,5,6,1
9105,101,82,8
9246,101,82,8
9103,8,4,1
9132,182,48,6
9138,23,22,5
269,566,47,12
273,103,52,8
9108,9,16,1
9107,9,16,1
9159,10,10,1
9128,264,63,3
9109,118,137,12
9112,9,9,2
9161,1221,56,12
9114,85,6,3
9116,45,40,9
9185,5367,5139,1404
9213,5367,5141,1404
9119,31,836,9
9122,3233,6,4
9266,335,116,29
9130,65,43,2
9125,8,5,1
9137,347,0,2
9217,30,2,4
9229,250,69,18
9167,129,39,14
311,7218,3079,94
9124,254,196,6
9123,32,15,1
9146,50,9,4
9195,583,200,7
9275,969,645,12
9135,34,33,2
9140,3,1,1
333,32,0,2
9160,3,3,2
9139,1330,41,14
9154,1330,41,14
9144,15,2,1
9143,19,3,1
9148,12,11,8
9145,0,29,1
9172,396,3,8
9152,1049,24,7
9352,43,59,5
9193,173,68,24
9162,230,52,8
9171,187,56,8
9245,91,2626,16
9243,1492,65,15
9365,48,196,4
9212,468,78,12
9184,1512,1,17
9356,569,80,24
9186,42,16,4
9194,38,2,3
9227,13,6,6
9196,1,7,1
9223,9,12,1
9218,4,16,4
9362,830,232,2
9545,627,29,10
9511,218,1,1
9366,816,57,4
9799,85,0,1
9802,136,0,1
9525,592,0,7
9201,93,13,2
9199,539,39,7
9250,469,164,16
10384,433,997,37
9315,3,0,1
9203,693,688,131
9221,137,66,7
9208,75,17,9
9470,240,42,2
9669,1070,958,4
9271,336,314,11
9340,341,316,11
9239,203,136,4
9247,233,43,17
9238,4,4,2
9225,263,12,10
9289,54,15,15
9211,148,127,16
9244,33,6,18
9214,7,2706,13
9261,186,47,14
16517,1828,1663,66
9215,205,0,2
9216,51,47,31
9220,49,43,29
9219,639,612,20
9299,211,343,1
9126,64,22,1
9242,1512,1184,15
9222,496,10,10
11173,59,0,6
10623,77,144,3
597,311,120,6
486,325,79,7
9226,2,2,1
9288,110,8,3
9279,27,3,2
9232,20,13,8
9254,50,5,4
9228,260,82,12
9241,2,1,1
9230,6,17,2
9237,64,1,2
9285,308,93,8
9304,34,8,4
9272,181,381,27
9312,1474,33,37
10494,170,45,9
9342,142,12,7
9276,29,9,6
341,30,18,5
9240,178,156,11
9359,325,0,7
9262,4,65,19
9420,2,2,1
9596,63,24,5
9248,45,31,6
9249,79,74,12
9273,1,1,1
10432,13,2,3
9681,6,6,3
9251,203,105,7
9268,273,97,14
9376,273,97,14
9294,5,0,1
9295,26,0,1
9292,58,157,7
9293,1,1,1
9605,125,209,15
9257,10,52,5
9258,184,137,8
9338,53866,27195,2077
9302,1,1,1
10831,1,1,1
9303,1,1,1
9263,26,24,6
9301,156,12,9
9322,2766,220,47
9396,2950,906,39
9337,134,2,1
9296,36,4,2
9265,70,12,4
9398,1,1,1
11516,68,64,2
9425,8,18,1
9431,8,18,1
9784,85,85,1
9350,0,0,0
9718,0,0,0
9321,29,17,1
9283,10,1,1
9278,2,4,3
9430,8,18,1
9345,4,1,1
9391,3,0,1
9298,95,8,3
9274,673,31,16
9287,36,14,3
9282,410,408,11
471,8168,3281,190
356,3402,972,106
9437,13,13,2
9284,3,4,4
9313,110,15,8
9297,237,444,5
9348,20,24,1
9343,2,1,1
9341,10,52,3
9291,10,52,3
9305,28,0,2
9307,19,0,1
9300,401,0,7
9563,14,2,1
9744,35,40,1
9622,1,4,2
9308,1138,1076,10
9319,19,0,1
9309,11,9,1
328,433,96,15
9328,220,0,11
9311,1,1,1
9399,88,2,3
9317,7,6,1
9320,24,22,1
9344,1574,0,4
9561,34,0,3
9390,61,52,6
9323,37,12,3
16056,122,28,7
16068,144,18,12
9421,204,18,6
285,4,4,2
9361,336,147,14
9324,65,17,2
9325,7,1,1
9326,21,0,1
9332,17,3,8
9329,749,2,5
9330,2,0,1
9394,277,147,11
9336,186,17,10
15054,19008,80,64
12276,11,2,3
13661,4,5,2
15095,277,61,10
9339,104,43,9
9367,158,32,5
9377,158,523,12
9346,155,31,4
9347,285,283,18
9349,82,9,5
10544,24,9,6
9354,458,71,5
284,412,105,10
9514,273,359,28
9355,461,0,2
9374,189,30,2
9360,57,15,2
9595,56,50,17
9363,507,575,87
9456,72,62,5
10599,17,2,2
10574,17,2,2
10573,17,2,2
9621,1,1,1
9368,19,2,2
9364,237,47,9
9370,214,156,7
10724,24,1,2
9373,546,0,4
9419,16,3,2
9382,651,730,26
9386,62,11,1
9378,6,19,1
9381,31,7,1
286,3,3,1
9379,48,209,4
9526,2,1,1
9589,2,1,5
9590,2,1,2
9592,1,1,2
9594,2,1,3
9667,3,1,3
9599,2,1,2
9600,2,1,3
9612,2,1,8
9614,5,3,3
9626,4,2,3
9627,3,1,3
9658,3,1,3
9659,3,1,3
9660,2,1,2
9661,2,1,2
288,9,4,1
9380,300,34,4
9662,6,1,3
12361,7669,3882,717
10902,135,0,8
12363,7669,3882,717
9598,99,45,7
9434,599,0,10
9385,60,5,3
16852,188,307,3
9384,6,6,6
11855,64,15,5
9447,20,2,2
9454,68,69,2
9389,1,1,1
9416,552,0,7
9449,207,335,13
9432,139,49,12
9712,2065,5728,115
9397,63,0,1
10551,27,5,2
9429,1,1,1
9404,587,0,2
9606,27,24,1
9587,132240,100409,2695
9417,23,8,3
9468,18,9,3
13068,79,53,7
10936,79,53,7
9418,2,0,1
11481,452,1383,98
9423,152,17,5
10068,827,429,36
9427,17,2,4
9435,4,351,6
9433,697,104,15
10290,691,100,14
9448,27,22,4
9450,45,1,2
9438,480,0,4
9451,19,0,1
329,5,0,2
321,112,81,5
9441,125,121,5
9440,120,120,3
9443,167,155,5
9444,185,174,8
10219,27,32,4
9439,1,1,1
9442,161,155,5
14021,24,8,1
9466,7,0,1
9465,7,0,1
9462,31,2,2
9455,35,36,12
9457,129,7,12
9459,46,2,2
9506,2,2,1
9738,1,0,1
9695,181,9,2
10243,246,11,13
10242,246,11,13
10113,245,8,13
9509,715,120,22
9609,355,109,14
9464,121,0,2
9471,306,242,11
9100,1,1,1
9469,6,6,2
10871,44,6,3
9481,116,13,2
9482,243,85,2
9472,2,2,1
310,1265,883,39
309,1296,957,40
300,1217,853,37
318,1402,939,41
317,1336,956,39
9473,1,1,1
9505,1,0,1
9474,1,0,1
9475,49,67,4
9476,36,43,5
9477,103,35,3
9478,535,391,17
9483,94,88,10
9479,16,0,2
9513,7,7,1
9484,480,703,25
9485,1225,1013,20
9608,887,38,26
9517,111,5,6
9486,14,2,3
9549,66,5,4
9487,188,174,8
9489,47,1,5
9497,60,295,68
9493,8,3,3
9495,18,23,4
9504,1,1,1
9500,87,0,2
9559,267,154,8
9550,267,154,8
9503,3,3,1
9510,3,2,1
332,234,76,9
12148,243,4,7
9883,6,1,3
9512,153,8,3
299,24,2,2
9518,1,1,1
9507,27,49,1
9121,11,14,1
9834,2,2,1
9800,2,2,1
12213,6,6,3
9541,42,62,4
9528,4,4,1
9521,1,1,1
9527,56,10,7
9524,283,17,13
9530,316,54,4
9604,2,4,2
9533,192,131,14
10225,181,145,14
9534,1,1,1
9602,64,3,6
13287,7,56,4
9540,2,2,2
10440,9,15,3
9536,1718,0,8
9581,374,94,4
9555,61,14,9
10013,116,62,5
9648,198,227,1
9542,40,1,3
9544,168,0,7
9547,119,23,6
312,9917,12146,298
11698,6,1,1
9551,0,68,1
9553,18,191,13
9638,70,112,14
9552,292,180,20
9637,12,13,7
9567,7,1,1
301,111,9,6
9628,5,1,1
9558,13,12,3
9601,18,3,2
9696,11,3,2
9556,5,14,1
9692,1,0,1
9560,119,10,2
9562,375,211,21
9584,31,0,3
9582,12,3,1
9853,2645,2056,14
10332,1683,1216,16
9593,14,0,2
364,632,838,22
386,8,0,1
323,520,828,19
9575,33,62,8
322,50,0,4
9636,89,37,3
9571,8,8,1
9579,4,1,1
9585,106,106,9
9618,44,0,2
9580,507,73,23
9644,101,19,8
11237,67,80,4
9611,79,38,2
9610,53,34,2
9591,12,8,3
12040,616,132,15
10193,486,63,11
10187,128,5,7
9603,35,0,1
10306,321,101,8
10176,6,20,2
9607,134,722,33
9699,64,209,9
9615,27,2,4
9675,152,8,6
10435,709,476,12
9616,7,2,2
9620,154,193,12
9629,11,5,1
9643,26,101,6
9617,119,139,10
9630,93,59,13
9691,57,0,2
9623,1,1,1
9624,47,3,3
9625,20,0,1
10111,92,39,2
9633,0,485,4
9724,27,9,5
9642,28,134,14
16836,318,0,2
9631,141,82,14
10976,565,31,13
9632,35,0,1
9677,60,77,1
308,178,0,2
9676,9,0,1
9760,1879,127,53
10161,883,2274,109
9801,674,168,29
9693,1468,899,73
9747,312,196,15
10141,673,1320,52
9640,0,115,2
9639,28,82,3
9641,0,80,2
9684,4,4,1
9715,1577,162,31
9649,15,15,1
10195,4,4,4
14811,9,4,1
14805,9,2,2
9654,0,132,2
9893,5,4,1
9657,0,83,1
9926,136,30,3
9646,348,24,7
10516,8,0,2
10515,74,36,2
9863,4,18298,57
9651,24,18,1
9719,23,1,2
9653,3010,6,30
9707,1531,46,30
9748,914,41,17
9655,514,2,8
9766,1793,93,46
10017,2222,329,32
10430,620,130,16
306,4,3,2
10033,505,22,10
9969,707,32,26
10453,136,3,8
9886,223,73,8
9652,37,8,5
9656,181,0,3
9673,75,6,3
9761,56,6,3
9711,321,32,8
9683,67,12,4
9703,382,65,13
11165,61,5,2
9783,22,0,2
9682,23,122,2
11362,37,141,2
9780,9,2,1
9664,2,0,1
9665,2,0,1
9666,2,0,1
9717,768,1712,21
9896,42,41,5
9674,8,1,2
9672,191,22,6
9670,2,2,1
9700,1641,1788,11
9966,27,2,2
9797,105,2,3
314,6,1,1
10007,151,143,6
10024,20,0,1
10200,249,10,3
10396,111,199,25
9680,6,6,1
10188,23,31,1
9690,303,281,19
9686,95,47,2
9745,112,133,17
10002,241,198,21
10003,241,198,21
9742,59,13,8
10035,653,1,6
9768,82,24,4
13249,123,2,2
10754,240,46,8
9698,4,4,4
9697,7,12,1
9701,46,73,7
9781,153,129,18
10189,52,88,19
10363,2,3,2
10220,67,16,7
10302,5,4,2
10221,132,11,10
10303,3,4,2
9702,65,6,2
9708,65,6,2
9709,65,6,2
9726,71,157,9
9723,9,6,2
9749,117,116,1
9815,23,5,1
9706,13,2,2
9850,101,3,3
9741,42,0,2
9767,34,26,1
11333,4,4,4
9714,5,5,5
9949,20,0,2
11587,8,3,3
9765,7,2,3
9722,3,10,3
9721,109,32,3
9921,85,81,6
9793,349,340,19
9876,406,11,7
10022,3011,1161,40
9750,45,0,2
9725,5,10,1
9727,78,24,2
9756,78,24,2
9878,814,694,10
319,1526,1098,105
9729,16,4,1
9732,288,16,2
9733,216,0,2
9735,480,314,31
9736,3,46,3
9737,91,13,6
9739,8,0,2
11655,16,33,5
10832,79,0,3
10150,13,60,7
10082,61,18,14
9746,7,0,4
9755,0,37,1
9759,234,45,5
393,1508,981,55
10499,21,5,2
9939,1,1,1
9938,1,1,1
9798,9,1,2
9751,17,18,11
9817,3,3,3
9752,1,1,1
9753,68,1,5
9754,48,12,2
9757,72,104,14
9758,9,10,1
9775,3,1,1
10146,721,271,40
10330,1349,462,54
339,34,22,1
10389,278,160,2
9772,524,538,17
302,84,93,32
10763,324,27,13
10782,322,27,13
9907,1006,774,18
9771,37,3,3
9778,40,40,5
9858,270,24,7
9773,31,2,4
9865,260,83,9
9779,8,4,1
9887,8,1,1
350,58,2,1
9854,125,276,15
9904,152,60,10
11691,148,484,12
9959,26,11,3
9861,6,3,2
9804,133,86,3
9874,147,1,6
9782,25,9,3
9785,10,2,1
9819,43,3,10
9794,58,56,5
9791,59,37,3
330,162,19,7
9786,63,2,3
9787,442,234,15
9796,461,74,12
9864,2593,549,25
12235,1640,61,26
12220,1640,61,26
11457,1426,95,19
10810,1592,151,29
12168,2926,720,80
12206,731,146,15
9788,925,651,21
9789,1063,764,25
9790,1120,792,31
10039,341,209,45
9792,104,88,7
10344,64,9,11
9803,86,8,5
9884,1294,3,5
11629,142,0,2
10011,294,2,3
10689,54,5,6
9846,4,2841,10
9890,2131,160,29
9823,29,17,3
9833,5,0,1
9806,466,377,17
9831,26,2,8
340,2,2,1
9807,413,89,27
9808,425,107,27
9809,439,326,27
9814,59,7,1
9810,451,340,31
9811,367,350,31
9812,380,409,35
9813,88,73,18
9816,1,0,1
9818,63,64,13
9820,695,483,37
9872,334,154,10
9843,110,112,7
9821,80,86,15
9825,150,22,7
753,599,373,9
9857,5,0,1
9879,121,19,5
9824,134,6,4
9827,302,156,30
10009,979,694,36
9828,314,190,35
9855,623,75,10
9830,311,157,31
9835,3,0,1
9847,6,7,5
11600,2,1,1
10006,815,10,12
10232,285,507,19
9837,89,52,4
9838,89,52,4
9839,89,52,4
11605,324,69,2
11604,324,69,2
11603,119,52,2
9836,327,5,7
9841,518,7,17
9952,371,206,11
9994,521,147,9
10098,1440,138,31
9845,10,61,8
337,4,3,4
9934,164,0,5
9860,245,19,7
9848,743,0,15
9862,12,12,2
9873,6,0,1
9856,16,13,2
334,421,131,24
9851,15,5,2
9894,231,259,22
9852,0,2460,13
9885,296,185,9
10358,333,30,2
9880,3,0,1
9866,284,6,7
9870,533,350,18
9869,46,21,2
10356,717,94,11
10307,273,177,13
10308,237,221,47
10293,253,103,7
10376,61,6,2
10309,238,173,16
10417,17,1,2
10327,73,3,8
10287,5,13,5
10409,359,0,4
10360,6160,1817,242
376,52,30,3
10436,83639,185961,3857
10379,196,0,3
10289,112,52,3
10300,442,102,12
10517,870,296,18
10292,17,17,3
10533,22,54,2
10295,11,2,3
10336,162,69,12
10398,39,0,2
12726,3,4,1
10338,1,1,1
10337,0,2,1
10314,10,13,1
10317,3,3,1
10613,35,0,2
10319,16,51,7
10370,149,120,8
10387,53,0,2
10348,30,27,2
10539,30,23,5
10554,30,23,5
10557,30,23,5
10371,20,8,4
10350,0,10,3
380,103,7,2
10414,5,0,2
10328,15,11,3
10429,84,44,2
10342,3083,1,17
10331,6,143,3
10333,0,6,2
11347,1185,828,22
10341,31,12,2
10339,34,19,2
10368,1270,248,17
10372,0,4480,104
10355,31,31,8
10479,275,26,9
10497,467,36,9
10408,386,12,17
10364,121,67,11
10365,7,0,2
10366,6,2,1
10367,6,2,1
10383,3,3,3
11343,29,2,2
10561,236,301,10
10377,241,304,10
11853,121,60,8
10467,8,0,1
10473,171,6,3
10606,2878,126,18
421,653,3154,38
11001,213,0,2
10736,213,0,2
11002,213,0,2
10555,166,132,4
10556,166,132,4
10386,0,6,1
10520,281,272,12
1947,3936,96,118
10401,246,144,23
10617,1,231,3
10397,163,551,23
10391,3,0,1
10419,104,0,5
10464,46,0,5
10395,74,11,5
16173,1048,40,23
10402,2,2,2
10452,206,237,42
10407,77,41,2
10413,20,6,6
383,161,43,11
10405,130,123,2
10406,16,13,5
10411,24,25,1
10415,54,12,2
428,1798,1576,52
10418,70,13,2
10420,41,17,3
10532,343,10,6
10421,36,0,2
10422,18,20,1
10549,20,2,2
10439,1,1,1
10424,6,1,1
10493,56,37,4
10426,28,16,3
10428,2,2,1
10569,6,6,2
10431,203,39,11
10437,31,8,2
10504,86,0,2
10433,6,6,1
10434,60,128,11
10523,130,3,2
10511,199,11,3
10446,332,186,8
10442,17,9,2
384,686,400,17
10443,0,10,1
10758,1750,0,1
10753,627,712,1
10821,525,574,1
10631,462,465,1
10822,155,178,1
10513,67,8,3
10447,792,1,8
10459,18,20,3
10451,23,22,2
10455,2163,0,18
10526,352,341,28
10456,2,1,1
10512,173,11,8
10491,313,277,13
11160,54,73,2
10477,375,92,17
10483,2584,69,62
387,233,30,9
382,174,6,2
10487,2534,5,32
11554,2435,12,22
12122,942,159,26
10588,33,33,2
10469,53,1,2
10465,2,0,1
10466,116,9,12
10470,2,1,2
10471,26,3,2
10762,609,7874,80
10474,357,282,34
426,1106,428,11
10485,36,7,2
10518,687,86,18
10680,289,104,7
10488,67,67,7
10486,823,0,13
10489,26,16,1
10538,288,31,12
10490,18,21,1
10503,506,167,12
12104,573,0,10
10501,16,4,2
408,1052,3,10
10547,93,47,16
10492,93,47,16
10999,1482,18,36
10953,981,0,11
11004,166,16,16
10860,12,6,3
10507,27,2,2
15395,22,2,2
10546,1445,1648,38
402,47,21,6
10887,20,2,2
10495,79,34,2
10824,84,19,2
10496,35,72,7
10522,35,72,7
12022,26,10,6
14499,1097,267,14
10582,2,2,2
10500,280,2,5
10509,2,2,1
10508,2,2,1
10506,30,7,2
10514,97,13,4
10576,1149,444,21
10605,1745,922,33
10541,30,3,7
14065,7,11,1
10529,39,103,1
10797,303,238,23
10926,37,8,2
10560,327,37,12
10619,7,1,2
10510,2,2,2
10527,564,661,20
10528,535,618,17
10521,8,8,4
10540,30,0,1
435,9,8,1
10565,151,5,2
10536,817,38,35
10669,1511,755,57
10661,788,778,2
10550,74,153,5
10530,1,8,2
10531,9,1,2
10545,24,14,2
10888,7,7,5
10890,7,66,8
10534,2,2,1
1149,793,67,11
846,674,5,7
847,865,183,11
10535,57,12,2
10666,69,7,6
441,287,7,3
429,274,13,5
414,215,34,4
10674,235,34,18
10656,0,0,0
12805,306,46,16
10548,333,1,4
10558,1,0,1
10559,76,606,13
537,2056,188,21
680,1924,253,20
10562,0,50,1
10563,358,191,9
10584,15,3,3
10575,197,26,9
10566,189,23,7
10620,11,12,2
10571,18,5,2
10567,20,0,2
10568,92,1,2
10682,1668,1071,19
10659,73,38,2
10570,73,38,2
10572,248,37,3
664,897,14,14
10585,110,5,2
10579,3,0,1
10592,54,14,3
10578,31,3,2
10577,82,9,7
10625,170,122,10
10747,256,44,7
3284,877,0,3
434,774,0,5
10583,10,10,10
10594,10,3,2
10596,67,8,3
10649,8,8,1
10587,41,61,10
10597,144,0,2
10593,4,0,2
10591,18,4,2
10938,4,5,3
10924,171,26,15
10859,180,108,1
10868,163,87,1
400,0,0,0
420,468,0,3
10781,1348,147,19
10600,16,0,2
10698,90,96,11
10616,90,96,11
385,360,95,9
10614,5,5,4
10604,127,126,34
10615,3,1,1
11469,237,346,28
10608,0,0,0
10611,46,7,3
10725,46,7,3
11591,5,6,1
10662,6,4,2
10848,53,53,11
10638,69,274,39
10627,69,188,37
391,103,5,5
10639,0,6,1
10636,0,6,1
10624,147,365,7
10667,690,412,26
10629,7,1,2
10621,7,1,2
10637,40,1,3
10646,82,6,5
10626,30,5,1
10628,9,2,2
10779,30,31,2
10630,0,0,0
388,48,24,2
10634,1,1,1
10693,57,38,4
10959,18,217,9
10652,294,0,2
10772,2221,0,6
12483,177,169,32
10647,82,106,2
10705,52,3,8
11683,1065,60,17
10618,480,154,15
11116,307,0,10
10665,101,87,8
10719,2,1,1
10678,57,114,2
10845,92,15,5
10699,4,2,2
10798,43,1,3
10696,4,2,2
10826,38,22,2
10655,41,6,7
10658,0,59,4
10664,2,1,1
10657,2,1,1
10663,18655,9482,783
10660,1,1,1
10687,49,0,4
12873,207,12,3
10716,158,177,10
10930,365,0,5
10717,207,197,12
10670,149,34,3
10677,282,199,66
10671,24,24,16
10672,10,8,2
10673,19,16,2
10785,170,117,16
10675,3,9,3
10695,0,8,2
10686,97,7,7
10676,8,1,1
10694,794,9,8
10688,2,1,1
10700,36,31,7
10738,373,379,6
10734,85,1,2
10692,97,1,3
10712,1,1,1
15939,425,3,10
15929,400,3,11
11119,349,26,8
10786,2,2,2
11466,771,34,14
10697,112,2,8
10749,51,14,4
