github_number,additions,deletions,changed_files
13389,1,1,1
13394,4290,7023,739
13548,690,39,13
13390,41,36,6
13391,70,24,8
13392,96,38,5
13620,211,35,8
13525,176,27,4
13413,5,5,1
13398,507,531,44
4530,19,6,1
14043,34,8,2
13933,6431,29,110
13783,6410,22,111
13406,16,3,4
13395,17,0,1
13396,1,1,1
13399,48,16,4
13400,2,2,1
4528,87,52,5
13437,33,0,32
13404,15,2,2
13568,1325,643,64
7676,384,7,3
13449,7,12,6
13480,1,1,1
13411,31,7,5
13440,1,1,1
13424,216,5,3
13412,19,6,3
14360,167,17,23
13417,0,3,3
13420,1,1,1
13421,5,5,2
14081,112,0,6
13422,1,1,1
13423,1,1,1
13675,1,1,1
13425,100,4,4
13431,1928,0,9
13427,1,1,1
13429,127,2,1
13432,2,60,1
13430,26,26,26
13835,126,5,3
13849,122,5,3
13441,2,16,4
13436,2,67,2
13484,739,4,7
13442,9,2,4
13438,92,1,2
13439,124,0,2
13452,1,1,1
13444,4,2,1
13446,1,1,1
13451,85,29,2
13448,1,1,1
4558,56,15,2
13450,34,62,1
13485,2,2,1
13469,1,77,4
13454,349,14,7
13471,398,28,7
13461,1,1,1
13455,1,1,1
13456,1,1,1
4936,111,77,9
13531,1,1,1
13459,2,4,2
13611,1051,319,9
13463,79,1,2
13476,2,0,2
4537,14,2,1
13465,2,1,1
13466,0,4,1
13479,268,145,3
13472,11,11,3
13473,2,2,1
13506,48,37,1
13475,29,2,4
13474,1,1,1
14382,20,0,2
13477,4,2,2
13486,6,0,1
14222,1,1,1
4541,4,0,1
13494,145,18,12
13535,2294,94,41
13546,1435,95,36
13527,2284,97,41
13488,1,1,1
13490,60,19,6
13491,1,1,1
13982,245,73,13
13492,1,1,1
13596,608,22,5
13493,1,1,1
13495,4,1,1
13496,2,2,2
13498,52,10,6
4597,293,3,4
13499,16,0,1
13772,207,0,5
13602,89,39,14
13505,0,1,1
13512,3844,21,16
13502,1,1,1
13507,13,3,2
13621,81,83,31
13599,14,3,3
13518,1,1,1
13509,1,1,1
13508,1,1,1
13510,103,32,3
14528,12,2,4
13514,2,1,1
13515,6,8,3
13585,23,28,6
13517,91,60,4
13519,1,1,1
13521,0,529,16
14292,4,0,1
13537,58,25,15
13533,13,4,3
13534,19,8,1
13540,1,1,1
5688,2527,410,71
5701,5,3,3
5738,9,50,7
4542,10,7,4
13541,0,1,1
13580,22,0,1
13544,134,2,3
13553,6,1,1
13547,7,1,1
13551,10,9,3
13554,1,1,1
13550,2,2,1
13552,2,2,1
13556,1,1,1
13630,1,1,1
13557,49,36,10
13558,2,1,2
4543,1,0,1
13559,6,6,2
13560,115,13,17
13607,2,1,1
13564,37,68,2
13561,0,4,1
14702,233,55,4
13563,1,1,1
13565,1514,0,2
13592,2,0,1
13566,9,9,1
13590,759,4,12
13569,6,3,2
13570,1,1,1
13670,1026,3,13
13577,435,10,3
13574,102,20,2
13571,3,3,1
13573,421,11,3
13582,174,129,9
13578,1,1,1
4547,81,2,3
4584,200,5,10
13610,1,1,1
13584,5,5,2
13587,1,1,1
13588,6,7,2
13595,37,15,2
13591,1,1,1
13598,45,0,2
13593,22,54,10
4548,1,0,1
13597,28,7,3
13594,11,6,6
13632,25,5,2
13603,1,1,1
13605,2,2,2
13606,1,1,1
13608,2,2,2
13609,5,3,2
13612,1,1,1
13673,607,12,8
4996,1,1,1
13614,1,1,1
13615,1,1,1
4551,20,11,4
13622,1,1,1
13623,12,1,1
13625,40,42,6
13636,4,2,2
13624,2,4,2
13626,1,1,1
4565,89,3,6
13628,17,11,3
14774,0,8491,105
13629,0,8491,105
14847,10,22,3
13631,1,1,1
13633,1,1,1
13635,1,1,1
13639,1,1,1
13640,2,16,2
13745,4383,18,21
13646,1,1,1
13647,55,39,3
13648,55,39,3
13708,9,0,1
13649,486,1,8
13650,0,12,2
13651,167,34,4
13668,133,40,3
13653,133,40,3
13652,1614,6,6
13655,1,1,1
13658,14,0,1
13654,5,24,4
13793,5,28,5
13660,1,1,1
13663,204,187,3
13664,1,0,1
13666,1,0,1
13665,38,38,38
13750,279,10,11
13667,58,3,1
13669,242,1321,12
13676,682,251,31
13678,682,251,31
13671,1,0,1
13672,132,131,23
13923,16,10,14
13777,242,21,6
13674,52,3,3
4557,1,12,2
13771,1,1,1
13701,1,1,1
14667,2,0,1
14655,5705,42,74
14604,5701,43,75
13679,340,0,7
4563,17,11,1
13682,3,0,1
13681,14,1,2
13738,4,1,1
13787,417,0,4
13744,30,8,4
4562,13,8,1
13722,4,1,1
13694,4,1,1
13990,24,0,1
13686,9,1,1
13688,5,0,1
13689,9,0,2
13691,1,1,1
13693,2,3,1
13748,383,1956,9
13695,1,1,1
13696,1,1,1
13697,13,4,2
13706,625,535,36
13699,1,1,1
13707,1,1,1
13702,2,21,3
4564,2,4,1
13703,4,0,1
13709,4,0,1
13711,0,36,3
13757,293,247,24
13710,2,1,1
13714,8,41,4
13712,1,1,1
13713,1,1,1
13715,1,1,1
13719,1,1,1
13717,2,2,1
13720,329,15,9
13721,329,15,9
13723,9,1,1
13965,19,18,1
13724,6,5,1
5025,7,1,3
13773,86,47,2
13758,11,0,4
13749,1,1,1
13779,1,1,1
13725,2,2,1
13727,2,2,1
13729,1,1,1
14017,2,0,1
13731,3509,703,98
13756,4090,948,119
13732,1,1,1
13810,537,257,41
13728,1,2,1
13733,7,7,1
13742,23,7,3
13752,187,0,5
13736,42,19,7
13734,36,9,7
13776,143,45,2
13741,143,45,2
13737,4,1,1
13740,2,1,2
14310,7,0,1
13743,117,1,3
13804,6,11,1
13858,624,63,18
13746,2,2,2
13834,1,1,1
13754,1,1,1
13788,104,9,8
13759,2,0,1
13760,132,31,8
13766,383,342,91
13762,1,1,1
13765,5921,1277,179
13764,1,1,1
13767,1,1,1
13770,30,19,5
13768,1,1,1
13774,444,355,99
13775,9,0,1
13778,1,1,1
14152,5,5,3
14145,5,5,3
13780,0,19,1
13786,0,22,2
13781,1,1,1
13782,1,1,1
13844,2698,389,72
13803,224,186,38
4567,15,15,1
13789,1,1,1
13790,3,15,2
13791,2,2,1
13792,1,1,1
13794,1,1,1
13795,1,1,1
13796,1,1,1
4568,2,2,1
13798,1,1,1
13805,14,8,3
13799,1,1,1
13800,1,1,1
13801,7,5,3
13802,1,1,1
13901,182,3,5
13817,24,16,1
13825,1,89,2
13806,197,150,83
13809,6,6,2
13807,1,1,1
13883,54,18,4
13832,147,130,1
13812,114,74,6
13820,84,0,6
13813,1,1,1
13815,3,8,2
13816,1,1,1
13818,35,19,16
13839,53,35,18
13905,1,0,1
13904,1,0,1
13827,1438,841,401
13822,1,1,1
13824,1,1,1
13828,60,38,7
13826,2,5,1
13830,3,2,1
13866,179,2,5
14206,196,2,5
14207,196,2,5
13831,2,2,1
13833,15,4,4
13919,1,1,1
13874,5,5,1
13949,1646,428,37
13842,1780,761,54
13909,4525,1877,108
13856,2749,1887,120
13971,1572,1490,113
13841,2,1,1
13843,3,3,1
4739,1,1,1
13847,27,2,1
13850,29,52,10
13865,107,53,9
14212,207,260,2
13853,1,1,1
13851,1,1,1
13852,1,1,1
13848,34,2,4
13864,0,0,0
13871,19,1,1
13880,224,183,12
13879,224,183,12
13908,56,2,4
13958,1,1,1
13872,51,6,5
13991,1,1,1
13970,1,1,1
14011,80,6,7
13867,1,1,1
14003,2,2,1
13891,175,47,11
13929,271,99,15
13876,94,74,2
13873,2,0,1
13877,1,1,1
13885,8,2,1
13884,8,2,1
13888,3,1,2
13887,3,1,2
13902,2605,1302,74
13948,1492,1243,47
13981,0,2,1
5192,5930,5,85
4751,3256,2,45
13897,16,0,1
13898,34,34,9
4574,1,1,1
13899,61,89,9
13900,10,7,3
13950,357,36,12
13914,4845,1866,114
4576,41,9,2
13979,1,1,1
13906,3793,15,12
13996,1,1,1
14812,2,35,5
13910,1,1,1
13930,1,1,1
4731,66,0,8
13912,3,3,1
13911,1,1,1
13915,11,23,5
13951,447,197,34
13916,6,27,2
13980,35,10,2
13917,1,10,1
13918,1,1,1
13921,55,55,2
13926,5,0,1
13925,5,0,1
13922,1,1,1
13940,3134,1397,82
4578,1,1,1
13927,71,37,4
13939,45,11,7
13928,2,2,1
4577,6,4,1
13934,2,1,1
13968,48,40,6
13932,1,1,1
14373,499,46,55
13938,5,3,2
8317,92,5,5
13941,3182,1442,84
13944,1,1,1
13945,1,1,1
13946,1,1,1
13947,2,2,1
13978,1179,450,40
14008,20,3,1
14094,1,1,1
14059,14,108,6
13966,3,2,2
4579,144,124,2
13961,1,4,2
13957,3772,11,12
13989,1396,0,19
13976,576,291,32
13969,2,2,1
13955,1130,10,6
13963,0,0,0
13964,34,39,1
13984,1,1,1
13967,1,1,1
13973,3,3,2
13974,7,1,2
13975,1,1,1
13977,8,1,1
14035,82,3,3
13962,287,1,3
14019,1,2,1
14015,20,1,1
13983,1,46,2
13986,1,1,1
13988,1,2,1
13994,1,1,1
14252,6,2,1
14001,55,0,2
14020,22,23,5
14010,23,22,5
14034,22,22,5
14028,256,12,3
13998,9,1,1
13999,1,1,1
14000,111,69,9
14005,71,30,10
14002,649,39,12
14006,65,57,4
14007,1,2,1
14009,407,0,4
14012,119,46,3
14014,4,0,2
14016,64,31,4
14024,38,38,38
14026,39,39,39
14051,9,3,3
14027,4,3,1
14029,1,1,1
14030,39,20,6
4581,2,1,2
14033,7,7,1
14037,4,3,1
14075,1,0,1
14061,155,37,6
14055,68,2,2
4583,21,3,5
14038,4,62,4
14040,54,55,3
14039,21,0,2
14042,33,38,20
14053,8,1,2
14044,5,0,1
14323,9,2,1
4586,3,2,2
14047,2,2,1
14050,1,1,1
14108,1,3,1
14109,1,3,1
14049,104,15,5
14363,8,6,1
14082,10,13,1
14052,13,10,1
14054,1,0,1
14077,494,163,20
14118,14,0,1
14056,14,7,4
14062,8,0,2
14063,103,1,2
14067,11,3,3
14070,2,6,2
4591,575,200,26
14071,135,7,5
14073,16,3,2
14080,389,4,9
14074,98,1,3
14078,243,21,2
14076,1,1,1
14079,144,43,6
14085,1052,124,20
4593,9,2,2
14087,42,24,1
14089,3,4,2
14090,1,1,1
14092,1,1,1
14096,31,23,2
14097,1,1,1
14098,2,0,1
14106,980,238,31
14129,980,238,31
14122,1,1,1
14100,10,9,4
14101,162,2,3
14125,49,52,6
14102,1,0,1
14103,1,1,1
14104,17,11,5
14105,5,1,4
14107,5,1,4
14110,1,1,1
14111,1,1,1
14114,474,659,6
14115,2,0,1
14188,12,1,2
14117,30,30,14
14116,30,30,14
14535,6,6,6
14119,17,0,1
14130,17,0,1
14120,3,0,1
14121,4,0,1
14132,1,1,1
14123,39,22,6
14147,1,1,1
14124,40,28,3
5334,2,0,1
5372,2,0,1
14276,2,2,2
14128,1,1,1
14131,2,2,1
14133,1,1,1
5016,7,5,2
14135,7,0,1
14138,0,3,2
14139,0,3,2
14143,1,1,1
14158,1,1,1
14175,48,10,4
14141,2,2,1
14142,1,1,1
14161,1,1,1
14217,478,1,9
4649,4,2,2
14148,1,1,1
14185,117,15,4
14151,1,0,1
13859,1,1,1
4722,1019,242,27
14154,38,38,38
14157,179,610,17
14192,3310,1273,145
14155,1,1,1
14156,8,2,1
14159,2,1,1
14160,1,1,1
14167,1,1,1
14164,95,36,1
14200,17,0,2
14166,23,23,3
14250,461,23,10
14169,2,0,1
14170,2,0,1
14168,1,1,1
14172,1,1,1
14171,1,1,1
14178,1,0,1
14176,1,0,1
14259,7,8,3
14179,384,212,41
14177,21,371,16
14187,12,16,4
14180,243,277,64
14201,39,19,13
14196,7,10,2
14211,10,10,3
14195,15,15,4
14203,22,20,5
14202,7,3,2
14194,13,17,5
14193,3,3,1
14186,10,5,4
14183,11,4,2
14198,1,1,1
14199,1,1,1
4609,74,0,2
14189,1,1,1
14191,1,1,1
14197,1,1,1
14205,2,0,1
14204,2,0,1
14297,331,0,3
14208,316,0,5
14209,20,2,2
14210,20,2,2
14215,1,1,1
14213,273,62,13
14214,1,1,1
14282,1,1,1
14216,2,2,2
14218,17,2,2
14225,1,1,1
14219,1,1,1
14223,220,5,6
14224,220,5,6
14226,2,1,2
14227,2,1,2
14229,22,1,3
14228,22,1,3
14234,1,1,1
14233,1,1,1
14231,1,3,1
14230,3,1,1
14232,6,2,2
14236,1,1,1
14235,1,1,1
14239,3,1,1
14238,3,1,1
14237,3,3,2
14240,3,0,1
14241,2,2,1
14258,9,9,1
14242,1,1,1
14244,1,1,1
14245,1,1,1
14247,27,17,4
14248,10,0,2
14249,10,0,2
14253,90,96,3
14251,2,2,1
14256,14,1,1
14257,0,1,1
14260,1,1,1
14261,35,35,1
14263,257,0,4
14264,255,19,10
14273,101,22,25
14265,38,0,1
14284,4,14,1
14266,1,1,1
14268,1,1,1
14299,191,0,1
14295,0,191,1
14274,59,23,1
14269,62,22,1
14271,37,4,7
14290,1,1,1
14275,1,1,1
14277,3,3,3
14281,22,372,16
14279,7,0,1
14285,0,1,1
14287,1,1,1
14288,1,1,1
14289,12,2,1
14293,3,2,1
14294,9,9,3
14296,6,2,1
14298,1,1,1
14300,1,44,1
14301,3,3,2
14302,44,45,5
14303,47,56,3
14722,12,0,1
14693,1,1,1
14673,3,1,1
14618,3036,30,39
14305,1,1,1
14306,1,1,1
14307,1,1,1
14308,1,1,1
14311,1,1,1
14316,1,1,1
14490,69,0,3
14466,69,0,3
14393,1024,1016,81
14322,630,41,8
14313,11,3,2
14319,14,7,1
14334,14,7,1
14314,4,2,1
14315,106,16,8
14317,15,1,1
14318,7,50,4
14321,1,1,1
14324,0,9,1
14325,2,1,1
14326,1,1,1
14327,2,2,1
14329,1,1,1
14328,1,1,1
14330,1,1,1
14331,5,2,1
4603,5,12,2
14332,7,2,1
14383,4,4,4
14388,2,2,2
14446,1,1,1
14510,204,2742,19
14365,227,2749,21
14359,1,1,1
14336,1,1,1
14337,15,14,3
14338,1,1,1
14340,1,6,2
14341,626,111,6
14342,2,2,1
14343,3,3,2
14731,3,2,2
14737,2,1,1
14344,2,2,1
14345,21,21,6
14346,0,5,1
14347,13,39,3
14348,0,33,1
14349,28,25,5
14350,29,47,1
4655,3,1,3
14364,131,23,5
14571,20,4,1
14572,26,6,1
14574,2,2,2
14573,36,9,1
14351,1,1,1
14352,1,1,1
14353,12,14,2
14354,1,1,1
14358,1,1,1
14355,272,11,7
14356,1,1,1
4605,1,1,1
14480,6,3,3
14357,15,6,6
14398,6,3,3
14461,22,38,7
14481,12,0,3
14361,1,1,1
14362,1,1,1
14366,1,1,1
14368,1,1,1
14371,1,1,1
14380,490,57,4
14370,16,4,2
14372,69,0,2
14374,0,65,2
14447,0,1268,15
14375,14,10,3
14376,42,2,2
14377,0,65,1
14378,3,6,4
14379,83,48,8
14484,78,53,7
14381,6,10,4
4607,1,1,1
14472,466,186,21
14389,18,4664,46
14543,465,185,20
14391,16,7,2
14921,209,20,10
14384,38,38,38
14387,17,27,1
14386,0,27816,286
14530,678,18314,245
14539,1150,48,26
14534,1151,41,25
14392,98,81,6
4612,4,2,1
14394,2,7495,164
14395,0,1,1
14619,1124,43,15
14397,34,1,9
14468,34,1,9
4613,1,0,1
14400,1624,43,37
14407,32,17,5
14460,1,1,1
4614,1,0,1
14403,3,2,1
14404,32,32,14
14405,37,0,2
14406,7,1,2
14499,351,16,6
14408,18,8,1
14463,2,1,1
14477,1,1,1
14479,2,2,1
14410,0,94,6
14411,1,1,1
14414,116,116,83
14419,56,50,1
14482,18,0,1
14428,51,61,7
14420,146,176,24
14421,68,75,9
14434,60,68,7
14427,6,9,2
14424,18,29,5
14429,15,17,2
14433,6,9,3
14426,49,52,5
14462,6,8,2
14425,23,23,1
14431,57,66,5
14430,25,24,6
14432,22,23,3
14417,3,0,1
4620,34,19,3
14416,2,2,1
14422,80,120,4
14440,6,6,4
14435,2,2,2
14436,6,6,4
14437,21,21,5
14438,2,2,2
14439,5,5,2
14442,15,15,9
14443,2,2,2
14445,5,5,2
14448,2,2,2
14450,36,43,14
14451,2,2,2
14441,9,9,3
14423,2,2,2
14453,5,8,2
14454,6,8,5
14449,1,1,1
4618,612,292,21
14452,24,0,1
14455,28,1,4
14620,867,10,25
4617,461,187,24
4833,265,491,31
14826,1,1,1
14470,1,1,1
14458,1,1,1
14467,6,0,1
14464,5,45,3
4619,5,4,1
14584,2600,5704,165
14508,484,231,69
14474,53,55,16
14476,7,5,1
14473,432,0,10
14533,694,128,24
14487,1,1,1
14488,1,1,1
14641,6,13,2
14497,0,0,2
14478,0,1989,2
14495,0,2,1
14064,6,5,3
14627,53,18,11
14537,59,17,8
14628,56,3,3
14990,26,14,4
14989,35,22,4
14946,0,1557,26
14880,35,2,5
14892,69,3,6
14540,4,0,1
14502,76,1,2
14634,19,0,2
14483,1,1,1
14485,434,13,7
14489,2,2,2
14504,289,0,5
14492,421,74,17
14577,122,81,10
14493,5,3,1
14516,1,1,1
14494,6,11,1
14520,1,1,1
14521,9,8,3
14509,15,13,1
14523,8,1,3
14568,10,0,3
14567,9,5,3
14570,3,2,2
14569,6,0,2
14566,1,1,1
14522,10,9,1
14524,3,2,2
14498,26,33,5
14500,28,3,3
14503,59,61,4
14505,2,2,1
14506,1,1,1
14511,12,14,10
4630,304,192,7
4638,45,16,3
14600,591,8,10
14745,2,26,1
14527,472,101,32
14519,1,1,1
14525,29,13,6
4626,13,10,1
14526,1,1,1
14529,2,2,2
14536,4,4,2
14532,6,5,2
14547,595,62,21
14507,28,103,7
14538,1034,1,5
14541,1,1,1
14542,648,190,22
4627,9,0,1
4628,20,1,1
14550,13,6,1
14596,1,1,1
14551,12,8,3
14544,1,1,1
14545,15,0,1
4644,42,22,1
14549,4,9,4
14548,3,314,6
14552,480,368,1
6312,146,26,5
4652,83,2,4
14554,2,2,1
4632,24,8,1
4636,33,2,3
14556,111,55,10
14557,18,1,1
14558,12,0,1
14559,99,1,3
14563,4,2,4
14603,46,2,5
14564,0,1,1
4633,824,582,39
14605,9,1,2
14575,26,23,20
14576,30,146,2
14588,214,60,21
4635,21,1,1
14581,47,103,38
14703,1,1,1
14587,0,3,3
14705,388,0,5
14589,14,2,2
14591,196,4,4
14607,26,136,4
14636,6,1,2
14597,1,1,1
14601,95,8,4
14631,98,115,4
14608,2,0,1
14609,7,7,1
14610,1,1,1
14611,6,3,2
14612,2,1,1
14613,1,1,1
4754,1593,9,19
5014,84,46,8
14615,38,23,2
14616,0,4,1
14617,12,0,1
14621,0,422,5
14622,0,219,5
14623,0,176,3
14633,10,330,6
14656,0,564,6
4637,824,582,39
14692,0,1424,5
14691,0,419,5
14659,0,316,4
14637,22,4,1
14630,146,56,19
14672,0,14,1
14629,7,7,5
14658,5,2,1
14651,1,1,1
14790,15,6,2
14635,1,3195,19
14657,0,91,2
14660,0,141,3
14676,4,346,5
14678,0,193,4
14677,2,262,6
14638,0,21,1
14639,61,25,8
14640,0,2,2
14642,387,403,7
4641,6,2,2
14643,7,0,1
14646,694,439,12
14644,1,1,1
14645,1,1,1
14647,963,57,18
6173,44,18,3
14648,1637,99,26
14649,1,1,1
14856,1,1,1
14830,1,1,1
14829,1,1,1
14788,1,1,1
14687,1,1,1
14652,150,14,7
14653,11,5,1
14654,1,1,1
14665,358,19,10
14857,57,66,10
15010,366,0,4
14663,1,1,1
14694,84,158,8
15003,1,26,2
14701,1,1,1
14698,83,10,1
14668,21,25,20
4657,612,292,21
14674,2,0,1
14699,151,21,7
14675,1,1,1
14680,0,50,6
4650,46,18,2
4667,7,1,2
14749,18,0,1
14690,7,7,7
14688,8,8,6
14681,10,297,11
14683,3,10,2
14686,1,1,1
14719,44,26,1
14725,40,10,2
4645,7,1,1
14685,1,1,1
14752,158,0,2
14753,158,0,2
14689,1,1,1
14704,136,92,14
14706,1,1,1
14718,0,1,1
14696,31,17,2
14697,7,7,4
14793,78,130,6
14700,2,0,1
14707,41,14,3
14712,1,1,1
14775,2,2,1
14723,123,7,6
14708,0,1,1
14710,0,2,1
14713,52,22,1
14715,0,1188,21
14717,185,4261,68
14787,0,110,6
14716,1,9,1
14720,23,10,4
14721,23,4288,65
14751,90,2497,25
14732,1,1,1
14730,286,178,47
14726,1,1,1
14727,1,1,1
14874,511,21,19
14736,16,34,5
14734,2,4,1
14754,55,31,5
14735,0,18,3
14741,9,14,4
14743,15,1,2
14765,0,13,1
14755,30,35,1
14750,1,15,2
14762,457,1,5
14772,5,0,1
14756,9,9,2
14758,9,6,1
14759,3,3,1
14761,14,30,6
14763,9,6,1
14764,9,6,1
14766,55,31,5
14767,16,0,1
14768,2,0,1
14769,28,28,28
14770,94,72,13
4653,88,236,12
14888,3,2,3
14842,5733,143,93
14875,23,0,2
14933,64,119,6
4660,11,2,2
14996,29,2,4
14995,38,11,6
14783,21,3,5
14776,14,12,1
14777,1,0,1
14884,10,2,1
14836,82,0,3
14833,153,9,5
14778,2,0,1
14779,2,0,1
14780,1,1,1
5002,8,8,5
5003,1,1,1
5031,8,8,5
14781,0,86,1
14784,1,1,1
14785,0,31,1
14786,33,26,7
14869,168,23,11
4974,432,61,4
4662,39,6,2
14791,15,14,2
14823,391,4,10
14792,232,7,6
14794,1,11,10
14816,17,30,3
4666,3,3,1
14797,3,2,1
14798,0,5,1
14799,2,9,1
14801,462,544,2
14811,31,24,4
14893,1,1,1
14800,5,1,1
14802,1,1,1
14803,2,2,2
14804,1,1,1
14805,4,4,4
14807,1,1,1
14808,1,1,1
14809,1,0,1
14810,1519,219,19
14896,23,0,2
4671,2,1,1
14851,69,21,6
14858,45,0,2
14813,13,13,4
14814,6,6,3
14815,2,2,2
14818,1,1,1
14819,2,2,1
14821,21,32,1
14824,6,0,3
14820,1,1,1
14883,216,4,6
14822,134,1,6
14866,240,12,10
5798,1,1,1
14899,432,2,8
14825,1,1,1
14827,37,46,2
14889,395,3,8
14908,230,0,3
14828,14,14,9
14835,171,180,3
14864,19,52,2
14838,1,1,1
14906,12,25,3
14846,193,89,21
14840,1,3,2
14843,1,1,1
14844,1,1,1
14845,1,1,1
4668,27,39,5
14849,1,1,1
14832,398,772,51
14910,57,30,1
14852,1,1,1
14854,1,1,1
14860,1,1,1
14918,4,10,2
14865,11,39,3
4792,149,35,22
14867,138,2,8
14868,51,1,7
14879,7,7,6
14878,25,25,12
14877,5,5,3
14876,1,1,1
14873,1,1,1
14872,2,2,1
14871,1,1,1
14870,1,1,1
14891,1,2,2
14894,1,1,1
14898,16,13,3
14904,21,3,3
14901,17,3,3
14903,3,17,3
14902,20,7,3
14905,1,1,1
14907,1,1,1
14969,1,1,1
14911,1,1,1
14912,1,1,1
14913,15,1,1
14916,32,45,5
14931,0,1,1
14925,28,67,3
14919,2,2,1
14920,30,2,2
5421,22,16,2
14922,1,1,1
14930,24,35,2
14924,3,1,1
14926,1,1,1
14937,0,951,217
14932,1,1,1
4716,113,189,4
14944,0,311,9
14951,11,0,1
14938,1,1,1
4690,9,1,1
14939,1,1,1
4937,466,15,14
15008,3,37,2
14953,104,8,9
14964,1,147,38
14983,1,1,1
14970,5,1,1
14973,1,1,1
14976,1,1,1
14982,40,26,5
14981,2,2,2
15002,21,2,8
14985,4,0,1
14984,4,4,5
14987,6,0,1
14988,1,1,1
15001,0,134,1
14999,0,195,1
15016,1,4,2
15007,1,1,1
15020,33,0,2
15021,33,0,2
15022,33,0,2
15023,0,0,0
15018,0,6,1
4692,15,6,4
5084,837,210,8
4697,11,6,1
4701,296,4,21
4745,121,42,3
5665,49,10,1
4704,1,1,1
4709,1,1,1
4710,1,1,1
5817,102,19,4
4713,1,1,1
4717,215,65,19
4742,8,27,4
4890,553,163,18
4720,50,3,3
4724,3,3,1
4815,322,0,2
4729,1,1,1
5189,30,115,4
4747,3,2,2
4730,198,7,2
4744,198,41,22
4736,1,1,1
4766,155,34531,382
4968,213,24,16
4826,14,7,1
4777,91,2,3
4780,27,7,3
4763,375,0,6
4759,375,0,6
4755,1,0,1
4756,445,0,2
4811,1,1,1
4791,32,32,32
4769,1,0,1
4773,27,11,3
4771,4,10,1
4857,1,1,1
4804,1391,230,52
4834,113,157,14
4786,3,0,1
4932,92,26,9
4799,8,7,2
4794,13,2,2
4790,673,17,13
5123,398,310,12
4964,213,1,5
4881,45,9,3
4801,20,18,3
5631,44,7,3
5438,0,134,2
4802,28,296,11
4809,126,16,15
10983,193,414,18
5205,415,38,14
4852,8,31,1
4818,157,45,3
4819,417,10,8
4827,2,2,2
5239,6,10,1
4836,98,15,7
4821,1,22,2
4838,22,21,10
5459,40,10,4
5086,1002,65,30
4832,2,1,1
5146,35,3,2
4874,28,13,2
4885,1,1,1
4850,240,0,3
4844,44,5,9
4828,0,178,1
5162,301,0,1
5118,600,711,27
5253,2362,51,28
5393,1,0,1
5134,153,2,2
4861,2,0,2
4845,5,0,1
4848,96,3,5
4847,1,1,1
4849,0,1027,9
4952,1385,407,39
4877,2,1,2
4855,1,1,1
4856,44,0,1
4862,1,1,1
4860,2,2,1
5140,113,17,7
5149,279,199,20
4863,5,5,1
4865,18,18,6
4875,7,0,1
4882,29,2,2
5857,559,176,34
5743,1326,1375,122
4911,202,248,11
4873,8,2,1
4876,28,35,1
4898,623,171,24
4893,486,0,14
4918,503,0,14
5435,852,435,21
5509,100,13,14
4904,257,38,16
4909,4,2,2
5219,5,5,4
4915,18,2,2
5819,14,11,5
4931,198,375,4
6557,253,71,38
7850,298,133,15
6556,245,83,13
4919,13,2,2
4927,2,2,1
4921,20,1,3
4967,1095,32,18
4922,43,17,5
6182,857,15,14
4935,152,7,3
4933,134,3,2
4934,183,9,3
4962,219,202,7
4989,232,155,29
5829,37,21,8
5800,1,0,1
5955,325,23,9
4941,0,10,1
14402,8,8,4
4879,13,2,2
4942,6,7,3
5202,192,1,2
4944,1,1,1
4963,9,6,1
4953,1,1,1
4961,207,40,16
4955,125,9,4
4957,27,30,1
5272,696,165,14
5505,9777,723,30
4985,11,6,1
4959,12,3,2
6454,11,1,1
5325,10,10,10
4965,2,2,2
4966,1,1,1
4978,5,1,1
6420,665,24,20
5104,551,20,11
5090,517,5,12
4983,847,58,17
4987,29,6,3
5073,141,0,4
4986,332,50,20
4993,233,71,12
5510,5,2,1
5429,495,46,49
5662,74,18,13
5744,569,17,10
5004,2,2,1
5007,1,1,1
5008,12,3,1
5177,40,13,1
5013,11,1,1
5017,474,51,12
5021,8,0,1
5326,1304,1716,70
5048,2,2,1
5032,73,2,2
7968,275,4,2
5033,405,27,9
5030,3,2,1
5039,2,1,1
5045,1,0,1
5785,1,0,1
5041,7,3,1
5121,1,100,2
5053,6,1,1
5419,769,1,4
5594,349,63,10
5347,450,207,33
5173,38,18,14
5181,39,20,14
5049,1,1,1
5584,4,8,4
4366,3187,88,29
5093,2,2,2
5081,2,2,2
5052,1,1,1
5675,48,7,2
5054,137,0,4
5056,39,23,5
5064,20,23,5
5062,305,29,14
5057,39,7,4
5058,2,2,2
5127,13,0,2
5061,9,9,1
5063,1018,411,32
7142,6,6,1
5153,147,48,9
5164,356,93,15
5152,1,1,1
5573,995,194,59
5074,48,18,3
5171,8,1,1
5083,126,2,3
12964,21,3,2
5420,1137,7,4
5092,6,2,4
5100,60,20,3
5101,9,1,1
5313,181,144,5
5105,215,33,4
5254,2249,250,43
5175,31,17,1
5111,5,0,1
5117,79,0,2
7233,10,5,1
5147,399,4,5
5124,19,39,7
5122,1,1,1
5163,6,1,1
7946,78,20,6
5126,310,126,18
5129,8,0,1
5131,19,16,1
5133,11,15,1
5136,256,26,23
5135,214,113,8
5137,53,20,7
5693,0,3,1
5139,266,249,11
5143,154,7,6
5145,1,1,1
5176,2345,1206,76
5206,2370,1238,83
5366,51,124,12
6976,2,2,2
5392,2,2,2
5150,143,19,19
5215,4,27,6
5158,134,8,4
5155,2,0,1
5797,5,15,2
5673,441,106,17
5276,2,2,1
5212,459,2,11
