github_number,additions,deletions,changed_files
3906,321,255,7
4276,62,44,10
4275,3,8,2
3909,32,2,2
3913,42,8,2
4031,388,313,7
3912,119,117,3
3915,6,0,1
3921,9,0,1
3914,1,1,1
3920,200,103,5
3919,21,9,2
4104,64,26,10
4213,73,50,5
4218,139,261,9
4214,261,139,9
4219,296,154,9
4203,58,34,6
3923,14,2,1
4321,87,65,13
3925,20,21,5
3934,24,4,3
3970,24,4,3
3930,261,55,12
3940,169,25,8
4037,13,3,1
3955,10,1,2
3945,19,17,3
3927,2,0,1
3929,60,44,5
3954,423,119,11
3950,208,15,6
4064,53,22,1
4148,8,0,1
3935,118,43,1
3949,119,43,1
3933,118,43,1
3988,124,39,8
3936,20,26,6
3937,4,4,1
3939,147,101,6
3941,7,0,1
4516,974,615,115
4612,102,64,6
3942,31,10,2
4029,21,2,2
4028,10,8,1
4011,342,303,14
3943,20,5,3
3944,21,15,6
3948,24,10,1
3952,78,165,5
3953,181,81,5
3960,41,0,2
3946,165,78,5
3961,102,5,3
4058,43,24,6
3974,35,24,2
3971,104,70,20
3947,3,3,1
3951,6,7,1
3967,4,4,1
4169,1,1,1
3956,1,1,1
3957,5,2,1
3959,133,73,9
3958,31,13,2
3962,1,1,1
3979,77,32,6
3965,99,57,4
3964,13,9,2
3966,87,55,2
4163,201,160,35
4159,510,440,100
3980,31,8,7
4043,438,165,15
4022,63,12,3
4042,124,383,15
4044,88,74,1
4047,24,35,7
4038,383,124,15
3984,140,73,6
3968,52,21,5
4107,16,1348,7
4108,1377,19,8
3969,1348,16,7
3972,8,1,2
3975,32,6,3
3976,500,119,13
4195,25,11,1
3977,155,270,3
4015,65,27,4
3978,70,6,3
3999,316,49,8
3983,2,2,1
3987,8,7,1
3997,32,32,1
3986,5,2,1
4008,9,2,1
3995,49,23,3
4001,1,1,1
4005,84,75,9
3991,104,10,5
3996,130,71,7
3994,77,48,3
3993,4,16,1
3998,23,25,6
3989,23,0,1
4000,2,0,1
4002,2,0,1
4025,249,52,13
4293,11,3,1
4003,128,5,3
4004,34,24,5
4053,43,16,5
4082,22,6,2
4009,24,25,2
4097,8,12,2
4010,7,5,1
4012,118,37,8
4020,7,0,2
4013,19,17,1
4016,58,0,1
4018,64,0,2
4017,0,58,1
4021,12,2,1
4164,116,176,7
4023,370,330,9
4024,8,22,1
4026,22,8,1
4027,90,99,6
4036,10,7,1
4030,4,2,1
4076,20,3,1
4035,17,4,1
4050,75,27,4
4032,19,16,6
4033,30,30,6
4142,208,247,15
4034,38,6,1
4154,151,6,8
4153,19898,6792,762
4045,34,12,1
4039,1,5,1
4066,80,42,11
4049,34,11,2
4040,9,9,1
4084,9,9,1
4051,141,54,4
4041,20,5,2
4048,10,10,1
4046,20,4,1
4055,81,25,1
4087,102,46,1
4062,61,97,8
4052,61,97,8
4061,97,61,8
4063,97,61,8
4054,12,2,2
4342,36,16,1
4057,46,12,4
4072,62,21,2
4095,3336,1818,116
4096,65,16,2
4093,62,21,2
4138,31,54,4
4112,17,12,6
4080,45,29,5
4079,98,62,2
4065,22,4,3
4451,212,204,5
4067,33,10,1
4113,362,89,11
4092,357,89,11
4069,181,139,6
4070,11,9,1
4068,16,15,1
4074,14,8,1
4071,10,0,1
4073,57,48,4
4078,7,4,1
4075,6,2,2
4077,46,48,5
4091,16,15,3
4141,132,29,6
4081,45,43,5
4083,48,45,6
4089,9,0,1
4123,15,0,4
4103,39,33,5
4120,43,10,3
4111,45,10,3
4119,10,45,3
4114,14,14,1
4110,14,14,1
4094,2,2,1
4109,7,2,1
4101,34,21,2
4098,1,1,1
4100,138,21,1
4102,5,6,1
4115,164,45,7
4243,24,160,14
4244,143,24,14
4222,160,24,14
4105,19,24,3
4106,48,19,1
4117,316,303,8
4118,335,119,10
4139,18,2,1
4210,18,15,3
4146,70,13,3
4116,223,16,4
4122,10,11,2
4121,13,8,1
4137,62,128,7
4149,24,3,3
4128,1,0,1
4124,4,6,1
4125,170,6,13
4236,242,6,2
4127,5,1,1
4131,195,69,11
4130,225,68,4
4132,265,130,9
4135,17,8,5
4134,134,40,2
4252,110,110,5
4253,108,108,4
4136,2,6,1
4193,14,9,1
4150,33,17,9
4140,411,333,14
4143,37,37,4
4144,10,10,1
4145,1,1,1
4147,149,67,11
4156,87,1,4
4211,87,1,4
4212,134,97,11
4157,2,1,1
4155,2,4,1
4170,23,11,4
4177,222,41,3
4288,63,36,4
4158,2,1,1
4247,51,25,5
4246,51,24,6
4217,666,92,31
4360,2,1,1
4166,9,9,2
4686,2,3,1
4160,52,49,20
4302,46,46,6
4161,57,11,2
4162,102,102,5
4167,27,26,10
4171,39,58,7
4165,2,1,1
4207,382,117,13
4265,205,18,6
4173,5,4,1
4175,6,28,6
4168,92,94,14
4174,1,0,1
4176,18,23,2
4178,27,19,6
4248,10,4,1
4185,35,8,2
4179,46,56,34
4180,5,5,3
4181,3,1,1
4659,7,0,1
4182,68,76,12
4198,11,4,1
4206,65,22,7
4204,13,19,3
4184,124,127,37
4183,40,29,1
4186,55,13,6
4188,11,10,1
4187,199,113,29
4189,58,49,16
4190,7,9,1
4199,3,2,1
4191,33,16,1
4200,4,2,1
4221,100,0,1
4225,100,0,1
4224,0,100,1
4215,24,20,4
4194,26,44,3
4316,2,1,1
4301,87,114,1
4205,38,20,1
4242,4,4,1
4271,586,89,9
4251,85,27,2
4313,1,40,5
4304,86,54,7
4255,1370,0,6
4196,8,2,1
4197,43,40,17
4264,1,1,1
4227,30,22,2
4220,5,0,1
4202,0,5,1
4201,3,4,1
4235,22,17,2
4637,9,6,3
4208,13,9,2
4209,12,5,1
4268,142,128,3
4239,127,55,6
4270,85,0,4
4240,32,18,1
4216,2,2,1
4234,4,0,1
4226,8,4,1
4228,24,35,3
4230,22,15,1
4231,4,1,1
4273,41,20,6
4256,363,101,1
4237,20,7,1
4238,5,3,1
4241,17,27,1
4245,21,10,1
4249,20,7,1
4250,31,5,1
4272,6,3,1
4254,1,0,1
4262,12,3,1
4257,32,25,1
4587,7,0,2
4401,13,6,3
4258,62,39,9
4259,40,19,1
4260,81,74,22
4274,3,1,1
4261,19,13,1
4263,16,14,2
4266,17,7,1
4267,1,1,1
4269,1,1,1
4281,18,2,1
4315,79,85,3
6306,67,34,7
6305,67,34,7
4448,58,32,8
4308,406,151,6
4328,79,40,3
4279,89,117,2
4278,13,8,3
4280,21,5,3
4282,1,1,1
4300,1,3,2
4283,13,5,1
4583,1,1,1
6090,166,160,10
6049,159,160,8
6014,160,159,8
4460,20,15,2
4284,10,6,2
4287,49,60,1
4305,16,13,1
4530,198,187,8
4555,54,248,4
4369,21,3,6
4285,6,2,2
4289,238,36,5
4290,32,19,1
4543,10,0,1
4521,10,0,1
4491,52,0,1
4541,10,0,1
4286,28,13,8
4303,121,16,8
4291,189,177,8
4393,4,3,1
4295,1,2,1
4413,258,36,4
4292,256,32,3
4296,16,8,2
4297,5,5,1
4298,1,1,1
4320,107,58,5
4299,5,6,2
4306,31,0,1
4309,4,3,1
4397,29,11,2
4317,45,28,3
4336,34,15,3
4800,214,16,1
4355,10,2,2
4311,23,22,4
4310,3,2,1
4312,40,32,1
4314,10,2,1
4693,139,52,12
4642,205,82,17
4609,4,12,1
4705,138,52,12
4318,3,5,1
4319,239,70,2
4430,14,0,2
4322,67,20,1
4412,71,23,1
4341,71,23,1
4325,69,20,1
4329,20,69,1
4330,69,20,1
4323,222,326,16
4456,1,2,1
4335,158,35,6
4326,1,1,1
4348,275,0,1
4324,1,1,1
4333,31,9,5
4359,276,58,13
4357,247,23,13
4358,250,23,13
4371,41,26,7
4376,180,41,12
4386,69,9,7
4331,53,30,4
4327,2,1,1
4332,13,14,1
4334,199,179,40
4394,2,1,1
4392,197,42,13
4337,4,3,2
4338,925,229,2
4349,8,5,1
4339,8,5,1
4340,14,12,2
4343,5,3,1
4344,1,0,1
4345,1,1,1
4346,68,4,1
4367,456,430,9
4347,664,64,5
4378,20,2,1
4361,58,26,3
4374,158,16,2
4351,356,252,6
4417,353,249,6
4350,5,2,1
4484,142,99,10
5586,158,41,8
4370,172,17,4
4352,4,0,1
4406,4,0,1
4363,24,36,9
4362,111,66,7
4353,415,3,11
4744,504,55,13
4381,88,52,2
4379,1,0,1
4354,2,2,1
4405,800,463,40
4409,35,26,2
4395,3,0,1
4382,1,4,2
4457,0,3,1
4377,1,1,1
4380,1,1,1
4399,182,193,7
4421,182,193,7
4372,2,2,1
4383,334,95,8
4398,422,318,9
4408,1238,309,26
4518,1244,304,28
4573,174,2,2
4373,88,73,6
4388,379,3,7
4384,0,4,1
4387,226,44,9
5229,8,1,1
4671,329,129,8
4797,129,329,8
4798,336,130,9
4801,2,0,1
4714,242,248,7
4390,27,38,1
4385,8,4,1
4488,107,0,3
4389,14,19,1
4418,0,5,2
4663,264,70,17
4726,237,57,14
4404,0,18,1
4400,23,15,2
4402,30,8,3
4464,19,5,2
4403,19,5,2
4475,19,5,2
4469,33,17,1
4923,3,2,1
4433,493,293,31
4436,31,6,4
4435,2,3,1
4420,1073,496,22
4463,158,0,2
4414,318,3,4
4411,17,2,1
4453,15,2,1
4862,30,18,3
4733,32,20,3
4425,1,1,1
4429,2,2,1
4415,619,28,15
4416,15,3,5
4443,14,2,1
4419,9,2,1
4476,12,4,1
4455,718,105,12
4449,187,131,14
4480,282,190,5
4468,21,14,1
4422,21,14,1
4423,1,1,1
4426,34,2,3
4431,157,120,13
4467,733,733,731
4424,735,735,733
5462,15,2,1
4427,4,0,1
4428,6,0,1
4473,176,30,7
4466,29,27,2
4432,29,27,2
4442,105,22,5
4439,22,106,5
4441,106,22,5
4434,106,22,5
4750,14,8,3
4444,41,3,2
4506,41,3,2
4461,7,6,1
4844,39,18,4
4437,148,118,5
4446,3,0,1
4440,2,0,2
4438,22,106,5
4458,151,4,4
4452,9,4,1
4450,18,18,1
4447,5,4,4
4454,5,4,1
4503,44,9,2
4536,49,15,2
4493,421,20,9
4459,3,1,2
4474,1,0,1
4471,13,0,3
4462,42,23,1
4470,7,2,1
4989,366,390,5
4483,72,24,1
4485,78,27,3
4494,6,2,2
4567,64,43,11
4477,19,12,1
4478,1,15,1
4481,47,3,2
4544,266,205,13
4487,10,3,2
4585,45,50,2
4479,29,30,5
4520,295,179,11
4492,83,20,2
4482,27,18,2
4486,5,2,3
4489,32,30,12
4557,16,25,2
4495,102,46,2
4510,2,1,1
4501,22,4,16
4496,31,2,1
4498,2,2,2
4499,18,17,3
4661,17,7,1
4497,21,0,1
4753,165,0,1
4505,28,10,1
4538,23,7,2
4534,11,3,1
4502,12,5,2
4508,11,4,1
4549,11,3,1
4504,103,2,3
4514,1,1,1
4507,8,9,1
4509,31,34,11
4511,327,69,11
4540,38,53,3
6181,32,18,4
4513,43,77,6
4515,310,0,1
4500,163,0,3
4528,117,16,2
4574,110,14,2
4537,37,17,5
5123,37,17,5
5124,37,17,5
4519,3,7,2
4542,286,1,3
4550,26,50,6
4522,1,1,1
4566,979,379,20
4523,164,19,6
4595,333,35,8
4615,35,333,8
4529,61,78,3
4524,92,0,1
4525,5,5,1
4582,55,49,2
4526,2,2,1
6278,31,25,3
4533,9,7,1
4527,5,6,5
4547,563,390,28
4532,8,1,1
4531,15,7,1
4834,128823,140732,431
4780,369,147,47
4535,19647,25439,271
4833,130083,142057,435
4700,97346,104891,308
4828,130135,142107,436
4830,735,250,95
4832,367,147,47
4831,749,255,98
4539,12,16,2
4608,594,14,5
4666,299,418,17
4759,110,33,10
4807,186,21,9
4890,212,78,8
4805,108,0,1
4903,339,86,2
5047,285,323,12
4902,440,400,7
4588,7,0,1
4545,7,0,1
4591,44,23,2
4586,55,32,10
4662,55,32,10
4580,30,11,2
4546,32,13,4
4579,31,12,3
4692,1,1,1
4548,951,599,109
4560,53,29,8
4576,37,23,12
4564,51,18,3
4562,144,16,7
4554,12,6,3
4875,7,7,1
4551,50,24,2
4559,194,18,9
4694,330,317,6
4581,357,344,6
4689,347,334,6
4561,2,1,1
4553,3,5,1
4556,40,7,1
4646,9,7,1
4558,4,3,3
4672,980,101,26
4584,411,75,18
4572,809,100,27
4563,1,1,1
4866,471,276,24
4715,166,17,9
4578,0,11,2
4627,44,94,4
4664,90,92,4
4634,94,44,4
4640,77,96,4
4643,96,77,4
4565,10,0,1
4570,10,0,1
4568,1005,977,7
4597,5331,5265,13
4569,1,1,1
4589,44,37,8
4598,31,9,1
4577,60,17,1
4575,115,24,3
4571,20,11,1
4697,2279,1822,56
4713,114,41,5
4610,1286,740,19
4594,254,213,46
4731,56,3,1
4593,4,4,1
4590,5,2,1
4625,71,59,3
4596,3,3,1
4620,60,1,4
4599,277,66,16
4619,58,26,8
4611,1,1,1
4708,325,44,7
4613,6,2,1
4704,3,0,1
4651,3,0,1
4614,1,1,1
4618,1,1,1
4626,7,7,2
4622,420,104,18
4630,11,21,2
4623,46,11,6
4636,35,14,4
4648,88,17,3
4745,7,0,1
4628,7,0,1
4688,7,0,1
4629,3,0,1
4631,6,2,1
6118,6,11,2
4728,13,12,2
4675,3,2,1
4674,24,10,1
4738,3,2,1
4826,284,274,5
4748,296,286,5
4635,236,39,5
4632,8,5,1
4633,71,31,14
4698,33,66,2
4703,3,6,1
4638,2,2,1
4639,3,1,1
4641,856,396,17
4711,828,383,16
4709,846,387,17
4690,867,382,17
4647,20,8,4
4739,6,3,1
4823,45,18,9
4645,1,1,1
4718,116,1,3
4650,3,2,1
4649,2,2,1
4691,2,2,1
4741,4,2,1
4652,9,7,1
4717,1,0,1
4653,75,43,6
4723,35,8,2
4655,35,8,2
4710,35,8,2
4654,19,0,1
4707,40,0,1
4668,41,0,1
4657,1,1,1
4658,1,1,1
4656,98,49,1
4843,10,3,2
4701,52,40,6
6045,111,202,27
4751,2,2,1
4670,16,3,2
4667,21,1,1
4735,91,40,9
4817,80,42,9
4808,42,80,9
4767,80,42,9
4695,177,21,5
4669,20,10,2
4747,27,11,3
4673,27,11,3
4725,27,11,3
4676,2,0,1
4677,6,2,1
4678,26,19,7
4684,34,26,2
4683,16,29,2
4681,348,113,10
4682,5,6,2
4679,18,14,1
4680,5,0,1
4757,53,31,1
4687,4,4,1
4696,1,0,1
4702,1220,980,34
4729,1,1,1
4730,3,0,1
4720,173,11,3
5326,9,1,1
4811,53,176,7
4773,201,74,10
4799,118,46,4
4804,176,53,7
4699,43,29,3
4867,176,53,7
4812,74,201,10
4854,139,63,6
4706,4,3,1
4712,2,0,1
4721,35,61,2
4766,9,25,2
4716,35,61,2
4719,15,5,2
4724,81,23,1
4819,46,32,2
4722,46,32,2
4821,406,103,1
5135,5,5,1
4742,2,1,1
4727,15,1927,26
4755,15,3,1
4734,116,4,4
4825,418,402,9
4837,409,400,9
4732,430,414,9
4749,70,17,6
4857,72,15,5
4736,1,2,1
4820,1,2,1
4746,5,2,1
4868,24,15,2
4763,81,42,8
4922,83,43,9
4838,72,32,8
4816,80,37,8
4933,4,3,1
4737,565,307,14
4781,5,13,1
4764,16,10,3
4743,10,10,1
4758,182,30,11
4765,48,98,10
4756,260,150,59
4793,15,20,1
4752,7,7,2
5061,153,76,7
4754,367,334,5
4822,354,321,5
5057,132,45,7
4760,4,3,1
4761,25,28,4
4762,36,34,1
4768,16,9,3
4770,11,10,2
4772,39,52,7
4803,369,134,7
4790,175,0,1
4774,0,11,1
4775,1,1,1
4776,1,3,2
4810,7,7,1
4777,7,6,1
4815,7,7,1
4791,7,7,1
4839,7,7,1
4792,20,17,3
4809,17,20,3
4779,8,9,3
4778,19,17,3
4783,14,10,1
5322,42,0,3
5560,42,0,3
4836,835,103,20
4782,888,112,20
4888,63,57,6
4883,65,58,6
4872,66,60,7
4787,65,58,7
4796,20,20,1
4784,8,0,1
4786,144,224,13
4788,128,203,12
4937,216,221,22
4835,210,284,24
4794,7,1,1
4789,10,1,1
4861,6,1,1
5054,39,83,7
5053,118,46,8
5040,46,118,8
4891,16,1,1
4906,100,153,1
4940,48,1,1
4916,11,0,1
5074,61,1,1
4915,18,0,1
4926,28,27,1
4958,12,3,2
4955,32,0,1
4938,17,1,1
4931,28,0,1
4935,17,0,1
4954,27,0,1
4969,29,12,1
4972,10,0,1
4963,0,24,1
4960,24,0,1
4964,24,0,1
4971,14,0,1
4975,21,9,1
4930,83,0,2
4982,26,0,1
4984,30,0,1
4994,131,0,3
5050,41,0,1
5073,45,1,2
5197,3,17,1
5032,73,23,2
5201,37,0,1
5111,27,0,2
5067,39,0,1
5023,89,23,1
5037,16,0,1
7055,26,0,1
7131,75,22,6
7153,198,61,13
7134,52,0,1
5119,192,0,2
4959,81,13,1
4951,125,44,1
4950,19,0,1
4949,27,0,1
4990,26,4,2
4795,74,65,3
5035,3,0,1
5024,0,4,1
5002,820,9,8
4802,27,10,2
4813,15,1,6
5145,4,4,1
5094,84,22,4
4936,73,124,5
5009,70,22,5
4846,48,5,10
5011,106,18,4
5298,188,21,8
4818,126,7,8
5014,3,4,2
4979,39,7,5
4806,5,0,1
4824,169,17,5
4814,39,51,3
4849,608,840,25
4856,6,15,2
4842,96,196,8
4841,2,2,2
4829,33,4,5
4827,8,2,1
4860,346,161,4
4892,199,24,2
4881,885,382,12
4896,929,381,31
4918,123,14,3
4871,2,9,3
4850,2,10,3
4840,22,30,7
5038,8,0,1
4851,110,79,8
5072,114,6,1
4996,52,80,6
4852,20,1,2
4845,1203,0,5
4847,1,1,1
4848,3,1,2
4853,2,2,3
4870,711,410,13
5058,4,0,1
4855,122,111,6
4877,2,4,1
4876,5,3,1
4880,6,3,1
4858,6,15,2
4859,3,4,1
6195,6,5,3
4864,41,41,7
4863,4,0,1
5017,6,4,1
4947,6,4,1
4865,0,6,1
6203,45,19,5
5065,41,40,17
5064,39,39,16
5062,39,39,16
4882,2,0,1
4921,30,0,1
4904,0,1,1
4981,131,27,17
5882,2,2,1
5365,16,9,2
5082,15,7,2
4943,219,179,17
5102,232,177,16
5110,184,156,17
4869,67,48,4
4913,2892,3842,168
5051,467,332,7
4948,478,343,7
4970,200,274,8
4873,122,0,1
4879,7,1,2
4885,1,7,1
4874,1,7,1
4884,5,4,2
4886,24,15,2
4887,2,5,1
5071,2,5,1
4962,28,9,1
5010,28,10,1
6292,3,3,1
4993,1799,205,23
4889,117,5,7
4900,181,27,4
4966,96,78,6
4893,1,1,1
4897,8,0,1
5994,56,63,6
5103,18,15,2
5019,15,18,2
4919,13,17,2
4894,7,6,1
4895,1,1,1
4898,8,0,1
5864,2,8,1
5257,2,5,1
4908,2,5,1
4901,9,7,1
4939,3,2,2
4912,0,6,1
5165,25,16,6
4905,2,3,1
4907,4,7,1
4910,12,2,2
4909,1,1,1
5006,244,83,11
4914,3,2,1
4911,58,20,4
4983,34,10,4
5055,34,10,4
5155,933,479,18
5154,919,431,16
4961,10,24,1
4920,69,70,3
4929,5,0,1
4976,5,23,1
4917,14,0,1
4925,8,14,1
4934,402,165,9
4924,4,1,1
4957,5,1,1
4928,33,4,1
5131,4,1,1
5104,4,1,1
4927,5,2,1
4941,11,4,1
4967,0,4,1
5052,0,3,1
4932,18,20,1
5116,16,0,1
4952,263,108,7
4942,1570,1580,27
4944,2,4,1
5059,724,368,22
4946,6,9,1
4986,41,15,4
5304,367,0,1
5277,677,0,3
5545,367,0,1
5289,210,56,4
5544,268,112,3
5297,890,0,3
5563,901,1,4
4965,208,0,4
5021,6,0,1
5091,7,0,1
4953,6,0,1
5339,118,137,7
5167,130,117,6
4974,2,5,1
5034,1,1,1
5016,46,52,11
5142,849,838,73
4956,0,3,1
4973,322,317,17
4991,447,12,6
4968,8,5,2
5086,168,0,1
4978,0,3,1
5582,235,0,1
5384,386,11,4
5559,178,61,16
5589,61,178,16
5684,183,63,16
5919,202,73,19
5590,178,61,16
5546,94,8,5
5299,94,8,5
5092,74,6,3
5056,70,5,4
4977,54,11,4
4985,114,174,6
4988,1,13,1
4980,2,0,1
4997,48,34,6
5000,15,2,2
5125,194,139,9
4987,2,2,1
5046,1,0,1
5408,90,1,4
5106,1,1,1
5004,13,0,2
5137,9,5,1
5039,9,4,1
5013,120,57,6
4992,2,3,1
4999,128,90,4
5115,424,1250,29
5001,144,81,4
5015,42,21,5
5018,28,10,1
5117,33,17,1
5005,382,368,10
5066,243,111,19
5133,6,0,1
5030,117,572,14
5029,97,560,13
5025,244,0,3
5042,198,2,2
5012,1,1,1
5007,19,11,2
5026,13,585,8
5085,331,111,10
5087,131,96,8
5098,264,206,8
5127,348,168,5
5008,45,39,3
5033,73,8,3
5068,411,84,9
5022,279,194,21
5156,42,27,5
5020,48,63,1
5132,89,186,15
5031,15,9,1
5078,4,3,1
5049,1,1,1
5121,11,8,1
5048,9,4,2
5041,0,4,1
5045,4,0,1
5107,190,387,18
5093,608,734,19
5060,322,192,16
5308,1,2,1
5083,6,4,2
5081,205,14,2
5063,7,6,1
5069,16,33,1
5096,34,0,1
5070,81,53,3
5084,594,314,28
5150,10,7,2
5097,5,5,1
5118,242,82,13
5114,56,19,7
5138,121,70,12
5184,319,31,11
5128,22,3,1
5194,65,33,1
5186,156,21,9
5215,100,19,4
5129,7,0,1
5075,34,0,2
5076,6,2,1
5079,21,23,2
5080,18,10,1
5088,145,143,20
5251,18,3,2
5175,53,8,2
5089,40,24,3
5366,11,4,1
5173,11,4,1
5877,30,23,1
5090,67,111,3
5095,28,34,5
5139,1,1,1
5122,223,30,4
5189,0,1,1
5099,227,156,7
5101,11,3,1
5100,2,2,1
5108,4180,1152,92
5113,4189,1161,92
5109,346,317,6
5151,180,95,2
5105,225,132,17
5319,4,4,1
5140,4,4,1
5202,2,0,1
5130,52,17,5
5126,32,9,2
5120,5,6,1
5185,9,9,3
5152,66,13,3
5174,101,66,1
5172,76,66,1
5187,230,14,4
5195,4,0,1
5198,309,115,6
5231,269,90,7
5235,147,1,3
5243,93,70,10
5256,42,22,7
5220,62,1,4
5309,735,34,10
5134,4,14,8
5313,7,14,1
5157,208,199,5
5148,212,150,1
5136,19,15,1
5161,78,43,14
5143,1,2,1
5144,0,3,1
5190,6,2,2
5146,3,3,1
5147,12,9,5
5159,70,104,4
5170,5,7,1
5149,21,14,3
5204,106,92,4
5153,63,52,1
5162,107,106,9
5158,0,1,1
5274,55,54,9
5171,9,5,1
5166,1,1,1
5205,107,77,15
5345,54,6,1
5180,92,7,2
5182,129,110,8
5188,492,619,19
5169,7,4,1
5270,219,21,4
5556,442,442,21
5176,65,7,3
5213,107,81,5
5178,7,1,1
5177,7,1,1
5179,7,1,1
5181,2,0,1
5183,6,4,1
5191,4,2,2
5207,87,99,18
5208,1,1,1
5209,10,6,1
5203,165,52,11
5196,0,2,1
5199,10,12,1
5192,1,0,1
5193,2,0,1
5328,158,246,6
5221,61,35,5
5200,16,4,2
5206,9,8,1
5212,109,64,10
5247,0,1,1
5224,54,63,10
5210,6,4,1
5211,25,24,1
5230,52,12,4
5273,26,6,1
5214,134,9,4
5217,1,0,1
5233,41,14,5
5254,1,4,2
5218,1,16,1
5219,36,27,1
5306,1,1,1
5296,72,63,16
5227,19,39,4
5459,98,43,4
5223,9,15,1
5222,9,4,3
5228,4,1,1
5226,13,8,3
5242,21,6,1
5324,45,42,5
5266,11,7,1
5236,9,3,1
5225,16,15,5
5642,25,1,2
5548,1,10,1
6274,134,0,1
5282,23,18,3
5245,96,24,11
5311,27,89,7
5286,161,142,5
5240,20,0,2
5232,90,0,2
5241,66,22,5
5250,61,113,8
5291,176,88,10
5237,1,1,1
5238,3,0,1
5244,8,4,2
5246,3,1,2
5264,31,30,3
5354,88,47,4
5271,62,23,4
5248,3,6,1
5377,15,17,15
5265,26,30,3
5474,33,33,2
5894,30,30,2
5537,0,1,1
5394,10,0,2
5252,5,3,1
5253,462,405,8
5333,2,1,1
7174,3,0,1
5288,7,1,2
5287,2,2,2
5325,63,54,4
5255,8,5,1
5982,43,90,4
5318,13,1,1
5885,26,13,1
5261,13,1,1
5449,31,21,3
5258,13,20,2
5539,13,20,2
5259,8,7,7
5327,8,5,5
5303,20,17,1
5321,150,45,9
5260,130,70,4
5262,23,10,5
5263,9,7,1
5292,1,1,1
5283,0,9,1
5302,112,77,4
5267,1,0,1
5268,1,0,1
5269,11,7,1
5278,5,4,1
5272,31,19,4
5276,260,17,5
5275,17,128,12
5549,2,2,2
5376,1,0,1
5432,64,12,2
5424,4,0,1
5314,28,22,1
5279,16,13,4
5562,125,6,4
5540,60,58,1
5280,60,58,1
5348,39,17,4
5281,0,3,1
5294,137,31,6
5413,51,4,2
5353,1,2,1
5285,13,16,4
5284,5,9,1
5340,1,1,1
5305,7,4,1
5290,20,16,3
5295,357,114,12
5293,18,2,1
6032,257,0,5
5310,144,155,24
5300,139,152,20
5357,308,349,16
5301,10,9,1
5307,3,3,1
5362,21,8,4
5329,26,20,3
5414,9,0,1
5428,55,17,3
5315,6,12,1
5531,254,318,25
5368,2,1,1
5316,22,14,3
5312,30,58,1
5349,244,93,16
5352,162,82,17
5429,387,195,8
5437,95,93,1
5411,302,315,28
5398,468,411,18
5572,124,63,5
5397,209,0,1
5453,267,37,5
5508,18,5,1
5522,278,21,3
5598,14,1,1
5507,248,87,9
5317,28,26,1
5604,180,14,6
5605,2,180,6
5630,177,8,4
5603,14,180,6
5543,179,2,6
5738,8,177,4
5355,27,59,4
5346,89,11,3
5374,25,30,1
5350,18,6,1
5323,0,11,1
5336,26,14,2
6067,197,9,5
5344,9,8,1
5957,4,3,3
5330,1,1,1
5561,1,1,1
5373,46,1,2
5565,25,16,2
5602,25,16,2
5335,6,4,1
5331,37,31,1
5553,37,31,1
5332,12,0,1
5372,4,9,1
5334,3,1,1
5382,20,0,1
5337,3,3,1
5343,1,1,1
5338,4,0,1
5342,6,11,3
5341,3,6,2
5541,76,46,4
5897,7,1,1
5567,9,7,3
5347,9,7,3
5360,198,41,13
5415,60,36,12
5574,81,37,8
5571,79,35,7
5351,80,36,7
5550,10,2,1
5404,1,1,1
5405,1,1,1
5406,2,2,1
5407,1,1,1
5419,1,1,1
7070,10,5,1
5356,3,0,1
5358,42,23,2
5359,2,2,1
5438,15,2,1
5444,2,4,1
5363,1,1,1
5361,0,2,1
5536,0,1,1
5486,127,141,41
5485,361,344,21
5364,50,36,1
5753,195,91,7
5751,11,2,1
5752,76,167,4
5746,2,11,1
5730,167,76,4
5367,5,5,1
5369,22,11,1
5371,59,44,3
5370,357,324,6
5458,36,33,2
5378,10,4,2
5379,28,13,4
5389,41,16,3
5402,64,15,5
5386,10,0,1
5395,16,3,1
5532,16,14,2
5525,9,4,3
5380,17,0,2
5381,0,1,1
5466,309,440,4
5387,0,12,1
5383,15,7,1
5583,2,0,1
5769,3,1,1
5385,47,59,9
5388,9,4,3
5461,1,1,1
5439,1,1,1
5390,12,2,1
5396,14,8,2
5506,1,1,1
5391,2,4,1
5457,5,2,2
5392,16,18,2
5456,72,54,2
5393,26,27,1
5401,54,47,3
5400,20,28,2
5399,54,47,3
5523,42,138,8
5585,19,8,1
5409,19,8,1
5581,83,77,8
5569,91,85,18
5584,62,28,5
5599,6,2,1
5426,2,2,1
5403,28,4,1
5420,38,15,10
5410,6,6,1
5412,19,11,1
5423,4,1,2
5416,3,0,1
5611,3,0,1
5621,38,18,1
5422,5,0,2
5417,1,1,1
5418,3,0,1
5421,16,14,2
5425,1,1,1
5427,4,21,1
5512,230,336,7
5430,112,22,3
5431,10,9,1
5436,81,56,7
5447,8,3,1
5433,56,39,12
5434,33,9,1
5435,13,11,1
5440,24,20,1
5441,3,0,2
5442,3,2,1
5443,99,111,1
5454,80,67,8
5445,2,1,1
5470,1,1,1
5446,1,0,1
5500,8,2,1
5499,275,234,15
5542,1,3,1
5448,2,1,1
5606,221,76,12
5785,32,5,1
5791,52,10,3
5527,43,27,1
5450,3,3,1
5452,101,26,1
5451,19,6,1
