github_number,additions,deletions,changed_files
14928,180,2,2
15562,246,3,6
15294,509,26,7
15328,167,7,5
14889,106,81,1
2864,47,105,10
14253,0,1,1
14269,51,1,3
14255,0,1,1
14259,1123,497,20
14375,1397,310,33
15117,531,60,11
15420,1,2,1
14489,47,44,1
14493,508,137,12
14805,172,2,7
14812,51,45,2
14673,44,47,1
14804,136,0,2
14501,347,44,6
14294,171,18,9
14655,2,28,3
14476,1416,217,10
1679,0,144,26
14265,135,3,5
14650,0,23,1
14268,26,300,24
14345,45,2,1
14372,51,21,2
14623,27,2,3
14656,50,9,3
14689,75,1,3
14297,25,0,1
14276,110,220,6
14290,22,312,3
14291,13,115,2
14967,52,20,4
14517,436,143,5
14674,102,42,3
1684,4,2,1
14357,1,1,1
14312,12,5,2
14332,128,10,5
14393,80,30,5
14530,269,122,5
14450,27,55,2
14421,223,191,3
14316,23,1,2
14319,3,0,1
14338,3,0,1
14349,4,0,1
14598,96,42,6
15845,1,0,1
1706,417,240,5
14333,4,0,1
14336,13,1,3
14337,10,1,1
14341,661,47,12
14351,5,5,2
14407,17,29,6
14432,4,8,5
14353,6,6,5
14443,1,1,1
14424,1,1,1
15041,2,1,1
15012,903,25,8
14328,1,1,1
14511,4,3,1
14389,0,1,1
1693,51,0,3
15811,102,14,3
14383,41,2,2
14374,41,2,2
14876,201,80,3
14863,314,108,5
14963,42,16,3
14961,39,27,2
14382,362,112,6
14415,2,4,1
14396,5,4,1
14400,28,6,3
14404,151,26,5
14417,44,65,6
14420,5,1,1
14471,1,1,1
14347,1691,324,16
15063,20,7,3
14434,16,6,4
14448,22,0,1
14435,2,1,1
14429,14,5,3
14437,39,26,3
15174,634,118,14
14447,11,7,2
14915,10,3,1
14451,3,1,1
14758,82,50,4
1680,164,126,24
14452,6,0,1
14419,147,49,9
14608,1,1,1
14458,44,25,2
14668,12,2,1
14572,1,1,1
14480,296,45,10
14460,706,248,4
14464,179,5,2
14469,2,1,1
14473,77,73,4
14601,19,10,1
14488,4,4,1
15637,59,2,4
14532,34,4,2
14455,11,0,2
14459,2,2,1
1796,9,0,1
14491,75,8,3
14492,12,6,1
14498,54,15,2
14503,17,2,1
14714,65,12,3
14508,79,22,2
14502,43,17,4
14500,60,18,7
14505,1,77,2
14666,129,4,6
1695,197,21,3
14509,1,1,1
15267,139,235,7
15508,40,60,1
14612,4155,2660,7
14831,736,410,6
14896,12,385,6
14611,3638,2446,5
1699,13,11,1
15071,2,1,2
15617,1,1,1
14537,1,1,1
15077,1,1,1
14529,1,1,1
16011,2865,0,24
14644,67,0,2
14533,1,0,1
14534,128,7,2
14536,300,26,24
1700,6,6,6
14550,15,4,2
14543,1,1,1
14546,2,2,2
14659,4,3,1
14554,226,233,12
14558,19,5,2
14807,1,1,1
14645,1,1,1
14582,9,7,1
14600,46,1,1
14570,28,15,4
14597,27,32,2
14653,17,15,3
14594,73,48,6
407,29,27,2
391,325,106,3
14603,40,81,3
14604,278,63,7
14616,3,7,1
14617,4,4,1
1705,14,21,1
14620,1,2,1
14599,75,3,3
14575,214,60,10
14557,42,11,7
14626,3,101,2
14627,2,16,2
14628,2,37,2
14630,23,5,3
2483,9,6,3
14654,37,28,2
14631,1,0,1
14632,18,4,3
14687,1,1,1
14641,272,241,8
14642,5,5,1
14743,501,670,15
14646,20,4,2
14658,71,0,2
14677,2,2,1
1731,12,75,4
1723,345,253,56
14744,1,1,1
14733,1,1,1
14651,1,1,1
14652,2,2,1
14657,6,1,2
14683,43,2,2
14660,43,2,2
1714,100,103,43
14880,2,1,1
14766,5,5,2
14824,275,275,17
14692,87,3,3
14695,87,3,3
14670,21,21,10
14778,219,28,7
14672,41,46,3
1721,8,8,2
1704,127,0,2
14747,3,3,3
14688,1,1,1
14754,2,2,2
14679,3,4,4
14704,23,18,1
14703,17,12,1
14693,100,0,2
14756,11,0,1
14734,22,3,1
14736,12,7,2
1709,208,29,6
14713,413,44,5
14728,12,2,1
14696,241,169,6
14531,890,0,9
1713,4,4,4
1710,696,638,8
1712,74,114,20
14708,2,2,1
14723,218,18,8
14725,262,29,4
14715,262,29,4
14718,79,3,2
14719,220,31,12
14905,1,1,1
1732,710,60,2
14735,1,1,1
14834,53,5,2
14731,33,2,5
1765,3,1,1
14732,1,1,1
15760,3,1,1
15144,5,0,1
14779,40,10,2
14741,40,10,2
14742,11,2,1
14971,151,0,3
1771,273,33,4
1918,361,64,4
1716,1,2,1
14842,19,23,3
3310,4,2,2
1717,677,186,48
14816,9,410,6
14810,1,1,1
14762,28,4,2
1722,8,8,2
14785,17,5,2
15403,2,0,1
14784,2,2,1
14791,12,12,1
14798,12,12,1
14769,6,6,4
14794,6,0,2
1749,662,0,4
14802,67,78,2
14774,906,48,9
14892,17,32,4
14860,26,4,1
14874,103,60,10
14885,1,1,1
14884,2,2,2
14828,437,20,10
14822,272,9,3
5261,1,0,1
14827,126,5,7
15274,260,75,10
1823,87,43,4
14851,2,0,1
14830,5,0,1
15621,1,1,1
15009,183,35,14
14949,183,35,14
14869,59,16,4
14835,1,1,1
14720,24,1,2
14837,3,0,1
14838,5,3,1
15229,259,271,1
14883,289,120,12
15686,64,66,2
14853,134,71,4
14854,80,27,3
14858,357,0,4
15180,333,13,7
15146,332,9,7
15025,18,9,4
1768,136,64,3
1728,74,54,17
14867,5,0,1
15728,9,0,2
14875,24,8,2
15211,266,258,6
15201,266,258,6
851,125,47,3
345,297,184,7
611,118,3,2
767,7,0,1
703,257,3,4
769,250,2,4
14927,286,7,4
14978,47,5,5
14879,11,5,1
15280,325,89,11
14898,3,0,1
14900,8,1,1
14995,1,1,1
14947,36,6,4
14923,37,6,3
14999,1,1,1
14933,212,746,13
15113,0,5,1
15103,37,1,3
15098,0,3,1
14914,6,3,4
14913,1,0,1
15007,73,6,2
15333,31,4,5
14916,6,10,1
15036,1068,148,13
14919,7,1,3
14924,208,49,9
14941,78,1,2
14960,220,35,2
14930,14,1,2
15314,33,20,5
14945,400,2,5
15122,0,412,4
15049,412,0,4
14968,90,6,2
14964,15,0,2
14975,41,1,3
14982,3,6,1
14986,282,10,4
15037,518,52,9
15059,5,3,2
14991,68,11,3
15042,10,3,1
15055,6,3,2
14994,3,3,1
14997,69,16,2
1755,21,0,1
15281,1,1,1
15635,3,1,1
15033,10,4,2
15051,18,3,1
15019,23,13,3
14969,15,1,1
15013,151,55,12
1747,3,4,1
15081,83,12,9
15048,25,11,2
15248,1205,0,6
15217,64,2,2
15035,4,1,1
15031,4,1,1
6679,2,1,1
14198,15,1,10
9537,7,7,2
7953,11,0,1
7446,10,31,4
4820,4,2,1
6678,2,1,1
4697,51,20,15
4571,19,8,5
4804,33,20,11
5887,3,3,2
4835,3,1,1
4834,3,1,1
6650,73,44,8
5911,5,5,4
6166,14,12,5
6489,21,16,12
4570,23,23,11
5890,4,2,1
5531,4,2,1
5869,47,134,25
5908,3,3,2
5842,21,14,8
15052,172,126,4
15650,185,4,4
15225,18,0,1
15658,64,3,1
15632,535,12,5
15142,374,11,3
15057,966,65,5
15040,2,1,2
15104,2,0,1
15101,248,706,4
15162,706,248,4
15161,1,0,1
15115,248,706,4
15050,6,3,1
15950,5,4,3
15641,418,140,20
15085,1,1,1
15062,83,56,2
15066,3,1,1
15073,25,9,3
13457,17,0,1
15097,201,13,8
15070,141,10,2
15072,249,0,2
15089,129,0,2
15470,761,1,4
15082,90,8,2
15099,36,5,1
15086,57,4,2
15087,8,2,1
15265,38,6,1
15088,4,3,1
15138,8,3,3
15091,5,2,2
15110,92,45,2
15131,110,0,1
15200,1,1,1
15112,67,0,1
15175,184,4,2
15141,120,0,1
15136,298,0,2
1770,250,218,3
15892,6220,12765,568
15908,4812,10978,543
15809,72,6,2
15893,6220,12765,568
15909,91,35,2
15851,95,72,2
1758,8,11,1
15827,208,4,3
15833,38,1,3
15729,26,0,2
16027,119,2,3
15773,63,2,3
15367,2,1,1
15303,1,2,1
15114,1,1,1
1757,52,2,2
15968,388,0,39
15125,1,1,1
1759,88,4,2
1760,94,8,3
1825,27,23,3
15129,153,30,4
15139,4,8,2
15130,2,0,1
15133,1,1,1
16055,15,3,3
15240,2,1,1
15184,2,1,1
1754,2,1,1
15148,0,0,81
15008,62,17,4
15165,105,22,4
15525,106,23,5
15150,0,3,2
15186,212,14,3
15153,121,2,3
15179,20,1,3
15159,6,0,2
2247,174,120,4
1767,33,174,2
1753,174,33,2
15257,114,22,6
15254,28,0,1
15160,34,22,1
15164,3,4,2
15611,2,4,1
15624,2,4,1
15297,8,13,3
15216,335,1,5
15176,12,5,1
15205,6,1,1
15207,6,1,1
15173,3,0,1
15292,49,4,2
15295,49,4,2
15616,21,10,2
1751,111,0,3
15464,155,0,5
15284,1,1,1
15191,71,4,3
15198,280,4,6
15199,146,38,2
15653,42,16,34
16020,54,0,2
15694,71,1,5
1899,16,0,2
3370,77,28,3
3444,239,34,7
3499,3,2,1
3362,122,50,4
3305,5,12,4
3318,79,47,3
3409,176,23,7
3405,131,57,6
3157,864,194,17
3440,2,71,2
15792,29,0,2
15209,2,1,2
15213,36,1,2
15215,2,1,2
15222,2,1,2
1803,2,2,1
1766,2,27,4
15219,3,0,1
15220,19,0,1
15224,4,3,1
15226,4,3,1
15223,35,1,2
15126,129,17,9
15230,274,0,2
15232,1,158,6
15237,46,13,2
1778,131,29,5
15234,66,1,2
15264,9,5,2
15243,31,1,2
15276,7,0,1
15279,7,0,1
15244,17,13,3
15387,1,0,1
15330,23,12,1
15246,60,5,3
15247,22,55,4
15495,1,1,1
2377,8,28,3
15249,99,22,1
15486,287,56,4
15697,3,1,1
15791,3,1,1
15266,7,1,1
15505,2169,0,6
15733,421,0,6
15450,39,5,3
15261,27,36,3
15260,189,9,2
15370,297,46,5
15396,46,297,5
15359,1,3,2
15462,1,1,1
15262,2,0,1
15272,5,0,4
15255,3,1,2
15269,80,29,1
15282,1,30,1
2523,157,142,62
15298,75,12,2
1779,16,3,2
15864,253,34,2
15775,40295,9757,1081
15667,63,15,3
15715,5,7,1
15386,3,0,2
15375,28,6,1
15311,101,0,2
15307,197,15,2
15312,1,1,1
15313,2,1,1
3626,71,2,1
15353,201,33,5
15301,508,129,12
15355,131,60,7
15315,118,10,4
15322,183,144,6
15389,61,50,7
1783,43,261,10
15435,2,2,1
15335,108,0,2
15327,36,13,1
15329,14,14,2
15332,0,4,1
15334,18,3,2
15336,1,1,1
15397,105,22,4
15385,22,105,4
15337,13,46,2
15352,6,3,1
15438,26,555,5
15338,555,26,5
15442,22,1,2
15439,3,1,1
15341,1,1,1
15687,11,6,2
15343,1941,18,10
15481,32,32,2
15690,80,2,4
15546,79,4,2
15557,23,11,2
15677,11,6,2
15484,306,2,7
1785,0,0,1
15347,0,22,2
15350,0,21,1
15354,44,10,1
1797,26,52,6
15360,13,0,1
1788,46,17,2
15373,155,27,2
15507,16,38,3
15417,120,3,5
15391,127,7,2
1997,6,6,1
1791,356,366,13
1951,21,31,5
15475,521,197,10
15393,98,126,5
15405,793,0,6
15539,5,5,4
15496,6,3,1
1793,26,2,1
15487,182,19,11
15554,19,182,11
15416,86,48,4
3367,35,13,2
15432,6781,0,115
15455,259,273,8
16060,1,0,1
16059,1,0,1
15695,8,0,8
15444,8,0,8
2753,18,17,4
2990,96,32,6
15777,100,8,8
15447,68,1,1
15452,102,25,3
15454,147,1,2
1790,8,5,1
15461,4,1,3
15463,1,0,1
1799,1,0,1
15466,4,14,1
15467,9,4,3
15468,19,19,4
15469,1,4,1
15476,19,1,2
15478,246,219,4
15534,9,2,1
3572,9,5,1
15583,5,3,2
15428,1,1,1
15556,537,288,51
3355,169,2,9
15498,3,1,1
15497,21,21,2
15502,19,0,4
15499,90,0,3
1806,18,0,1
15515,1,3,1
15510,47,12,1
15520,16,8,7
15519,16,8,7
15547,18,5,1
15565,6,2,1
15558,18,7,1
15513,1,1,1
15521,128,1,3
15528,26,18,6
15587,48,6,2
15537,15,1,1
15607,29,59,1
15571,2,0,1
1804,5,1,1
15538,84,6,6
15584,11,5,3
15536,62,2,4
15542,0,150,1
1817,75,24,3
15704,59,0,1
15553,86,34,2
15566,32,2,2
1809,6,5,2
15550,27,2,1
15740,165,7,5
15751,145,1,5
2033,118,26,4
15793,632,1,16
15976,17,19,3
15561,61,1,1
15581,1,1,1
15573,32,21,1
15567,88,1,3
15568,19,8,3
15569,80,24,3
15578,626,1,16
15579,174,0,10
15614,101,1,2
9633,5,2,1
15703,6,0,1
15618,101,0,1
15615,139,1,8
1816,17,14,2
1985,10,7,4
15802,65,8,2
15701,3614,87,40
15800,61,9,2
15801,67,9,2
15803,676,74,9
15660,1445,52,11
15604,3,2,1
15596,10,10,10
15712,112,67,5
15599,121,2,5
16189,19,8,3
16113,297,0,2
15606,68,28,2
15639,61,59,6
15613,24,0,4
15656,720,3,8
15623,47,0,2
15693,8,2,2
15645,664,1,6
1820,3,1273,3
15636,8,7,5
15708,4300,980,15
15654,913,31,9
299,1057,0,7
1819,17,5,2
15655,6,4,2
15859,11,4,3
15872,1,0,1
15911,16,0,1
15928,137,1,4
15657,606,21,12
15865,4,2,1
16041,103,0,2
15714,556,0,3
15847,4,0,1
15761,1422,237,29
15895,622,44,5
15898,638,70,6
1821,189,48,4
15681,7,8,5
15680,1,1,1
15698,456,31,9
15736,358,0,2
16057,25,41,1
16063,20,149,2
15702,330,0,4
15674,31,24,2
16130,625,44,11
16187,197,574,13
15747,1154,0,6
15882,4,4,1
16131,15,44,1
15807,593,1301,22
16188,204,27,11
15749,120,541,8
15900,182,581,14
15798,119,554,12
15685,81,27,4
15692,95,10,2
15721,502,2,4
15953,5,2,1
1830,226,30,3
15772,1059,36,6
15782,79,40,5
15711,1207,1955,18
1921,17,2,2
15719,275,645,8
15839,325,13,6
15716,73,6,2
15783,380,10,11
15724,216,293,47
15817,102,3,7
15883,1,2,2
15755,1,1,1
2282,130,34,6
15787,62,68,4
15768,645,155,14
15662,69,21,7
15805,14,3,3
15757,8,0,1
15790,28,21,2
15746,166,0,2
15741,82,0,2
1834,27,3,3
16045,3,0,1
15739,1,0,1
15750,51,6,2
15748,51,44,18
15912,1,1,1
15753,55,3,2
15829,29,1,2
15762,62,4,2
16016,61,28,6
15764,93,0,3
15766,38,0,1
15770,109,162,5
15774,1,1,1
15844,105,0,2
15820,208,94,37
15837,5,5,1
15836,1632,1648,253
1841,494,65,8
2174,60,6,6
2090,102,12,3
1840,404,64,8
16002,692,350,33
15852,877,245,42
15806,5,4,2
15789,5,4,2
15804,294,153,11
1839,2,2,2
15926,683,237,13
15924,413,14,21
16047,21,0,2
15808,0,1,1
15846,9,9,2
15881,14,0,2
1843,5,5,2
15824,16,15,4
15842,48,14,3
15822,4,4,1
15838,72,18,5
15855,4,0,1
1844,27,20,1
15815,31,19,2
15818,1,1,1
15823,0,9,1
15825,24,9,4
15906,1,0,1
15830,1,0,1
15853,94,71,4
15840,4,0,1
15832,43,107,5
15879,666,259,11
15996,355,30,7
15856,1,0,1
15914,28,0,1
2695,603,317,45
2715,81,31,2
2836,40,20,1
15860,1,1,1
15888,3,5,2
15861,1,1,1
16194,1,2,1
15951,216,32,7
15870,101,0,2
15878,77,0,1
15990,92,10,2
15958,1544,587,15
16070,8,2,1
15819,97,76,23
15903,2,2,1
15889,3,2,1
15902,2,2,1
15891,2,2,1
15901,198,12,3
1848,23,14,2
3341,71,61,2
1889,24,0,2
15920,60,15,2
15910,78,58,6
16038,566,7,11
15917,30,0,2
16051,502,66,4
16026,28,33,1
15956,200,52,10
16072,790,196,12
15986,1457,0,4
16025,1603,0,5
16030,1692,1387,14
16065,14,138,4
15939,28,1,2
15941,148,0,2
15959,21,10,2
15972,16,9,1
15946,5,3,2
15955,55,32,1
16040,1,1,1
15979,5,5,5
15971,9,1,1
16079,245,114,15
15961,2,2,1
15987,41,2,2
15982,2,2,1
16116,164,79,3
15991,17,21,7
1856,11,5,1
15993,11,7,4
15998,134,22,4
16073,75,16,5
16003,32,75,1
16005,9,2,2
2741,741,1131,54
2683,740,1130,53
2340,15,4,2
2201,1,2,1
16013,4,4,7
16049,129,1,4
16052,57,4,2
16015,12,5,2
16004,125,79,5
16021,125,79,5
16110,998,11,8
16046,265,21,10
16053,3,0,1
16042,1,1,1
16071,65,0,3
16098,30,0,1
1845,40,9,2
16054,2,2,2
1936,6,0,1
16125,419,96,20
16094,977,291,14
1863,18,8,1
16109,441,166,13
16066,30,9,1
16089,9,6,2
16082,7,0,1
1865,201,71,9
16084,9,3,2
16151,18,0,4
16092,450,183,3
16108,1012,807,12
16123,102,43,4
2627,711,707,89
16095,19,7,1
16118,170,153,11
16119,225,161,6
16136,289,37,11
16127,1819,1647,26
2133,903,17,4
16104,16,8,2
16134,9,9,1
16112,99,16,6
16141,3,3,2
16135,1,1,1
16137,13,7,2
16139,1,0,1
16165,1,1,1
16164,1,1,1
16142,5,5,3
1855,170,10,4
16148,30,14,4
16150,3,3,1
16153,264,0,2
109,69,196,3
2920,62,57,51
2841,1745,1209,435
2892,481,526,140
2891,805,817,330
2939,25,64,35
2840,1176,1116,155
2839,131,130,126
3089,45,2,13
2940,11,43,13
3033,12,15,2
1860,51,290,14
3086,223,170,36
2852,190,77,29
3074,39,0,14
3075,69,1,7
2872,320,350,81
2833,360,306,82
16155,3,0,1
16162,12,4,2
16190,4,2,2
16167,3,3,2
16180,13,11,3
16181,5,4,1
1867,33,0,2
3104,10,2,2
3096,50,3,12
3095,27,3,3
2830,42,0,1
3099,11,4,5
3087,3,1,1
3065,36,36,10
3094,84,31,13
3070,30,6,9
3134,1,7,2
3090,59,17,13
3088,9,3,2
3105,10,2,2
1990,159,138,21
1801,7514,4,68
2518,82,97,2
3260,19,17,1
3296,8,3,3
3297,371,338,12
3788,480,0,4
3795,279,35,4
3432,565,189,4
3638,250,0,2
3723,92,5,14
3375,1134,725,12
3724,192,46,2
3736,241,2,4
3760,485,0,5
3761,0,61,2
3783,605,6,3
3397,2,2,2
3366,33,24,1
3268,52,45,1
3482,25,164,8
3271,33,4,3
2211,461,0,2
1873,67,93,6
1862,3,3,3
1864,0,7,1
1943,716,658,43
2052,40,19,1
1875,1,1,1
1877,17,0,1
61,62,5,2
1881,4,4,1
1880,2,2,2
1879,14,2,1
1886,1,1,1
1887,1,2,1
1885,18,16,7
1923,2,2,2
1907,20,0,2
3417,78,372,11
1898,247,3,7
1906,35,2,2
1909,70,0,5
2016,262,12,9
1910,391,81,12
2575,8,7,1
1937,42,19,2
1915,4,2,2
1916,11,12,2
2084,0,255,2
1920,2,0,1
2012,4850,3648,94
1960,2732,607,25
1924,28,45,3
1922,18,35,1
2162,257,59,11
2082,420,47,15
2344,269,76,2
2778,521,969,8
2774,753,986,42
1927,960,1328,12
1934,39,44,2
1932,69,82,3
2044,85,7,4
1931,62,0,4
224,46,407,10
2017,137,20,7
1933,2,1,1
1954,38,0,1
1940,32,34,1
2601,376,500,31
2634,482,355,9
2750,459,500,17
2363,153,156,13
526,48,27,5
2153,335,610,48
2362,252,359,17
2149,851,1197,17
2620,119,59,4
1942,18,22,4
69,272,25,2
1947,7,9,2
1944,240,362,5
1949,14,0,1
1948,57,0,4
1962,7,9,2
11850,0,22,2
1952,114,3,2
9772,769,107,11
2382,21,11,3
2802,2,2,1
2544,0,90,1
2350,16,12,2
2136,1613,702,21
1959,25,4,2
2095,96,4,2
2276,27,42,2
296,136,187,16
573,6,2,1
1965,19,8,3
1967,14,16,3
1968,2,22,1
1969,1,1,1
2043,185,67,2
308,370,165,24
1975,4,4,3
1993,2,1,1
1978,15,9,2
1980,33,30,8
2067,19,5,3
1983,540,0,6
2018,226,20,7
1984,130,10,10
1992,2,2,1
1419,58115,14,216
1763,81,47,5
1761,193,0,2
1024,2645,33,46
1420,1540,0,15
1991,30,0,1
1996,54,0,4
2001,1,2445,4
2003,3,0,1
3992,25,24,4
2005,12,0,1
2008,24,23,3
73,16,4,1
2890,177,4,7
2819,36,4,1
2759,83,2,3
2488,60,2,4
2014,5,5,3
2013,201,11,15
2998,14,7,4
2158,32,210,6
2145,145,556,16
2031,885,920,14
3290,132,168,6
901,54,40,4
3578,18,7,3
2075,7,5,2
2028,22,29,3
3167,158,4,3
2430,526,658,71
243,39,75,19
87,675,501,19
158,9,2,2
165,625,45,64
170,8,11,3
173,537,485,14
78,2,67,3
154,168,102,5
2045,3,0,3
2046,11,8,2
2048,50,34,5
2267,73,11,4
2135,64,10,4
2056,162,9,6
2058,67,62,5
2060,4,0,1
3651,245,0,8
267,554,1057,17
2087,243,65,13
3358,45,13,2
3146,353,14,5
3221,808,75,7
3241,808,75,7
2166,473,13,7
3319,197,20,5
3395,1443,271,15
2555,1,1,1
3591,337,102,6
3907,39,1,2
3729,746,244,7
4014,1335,1,3
8404,21,2,2
3696,111,89,6
3574,14,12,2
4013,404,0,4
3925,1654,0,2
2089,32,10,1
3184,63,1,2
2097,2,2,1
528,33,99,10
146,497,494,87
406,127,20,5
518,808,73,8
180,210,3,3
527,9,7,3
532,649,40,4
150,259,115,5
2370,55,57,3
2103,2,2,1
2109,188,51,2
2098,61,5,1
2107,4,2,1
2169,23,6,1
2110,10,0,1
745,10,10,1
754,336,74,13
2112,419,983,17
2141,2,2,2
2116,9,0,1
2121,7,5,1
2227,2,1,1
2132,20,5,2
2120,15,0,1
2125,40,3,3
2122,187,10,4
2330,653,153,9
2593,78,47,2
2130,2,21,1
2387,58,88,5
2379,102,75,3
2380,43,38,1
2381,20,20,1
2274,287,37,8
2424,7,5,2
2390,1,1,1
2159,161,80,8
2168,172,80,8
3673,144,3,3
3688,88,0,4
3273,60,0,4
3421,7,3,2
3359,63,11,4
2807,84,42,9
2138,1,1,1
11774,1,0,1
4482,339,63,8
11350,566,28,41
534,391,832,11
2140,92,58,9
2297,92,58,9
2144,110,117,8
2146,19,16,2
3114,11892,0,67
99,13785,56,69
366,12425,0,69
2198,660,1,7
2147,661,2,8
3368,535,163,8
135,26,12,3
105,54,13,2
118,294,109,9
2154,46,0,1
2947,153,3,5
2155,25,0,1
2157,354,371,64
2343,53,53,12
2359,4,68,9
2160,97,9,4
2161,2,4,1
2163,0,2,1
2170,556,145,16
7187,187,19,2
2171,156,161,16
3163,44,1,2
4342,10,8,2
3882,212,3,2
4064,1354,147,18
3333,247,0,3
2179,2,1,2
2176,3,1,1
2178,1,1,1
2180,19,7,3
3703,1494,562,21
2826,22,14,1
2771,21,11,3
2466,3,41,39
2253,167,124,12
2185,57,32,1
2189,54,32,1
2186,0,1,1
2333,19,4,2
2194,7,7,5
3705,4783,3,54
2268,61,38,2
2321,0,1,1
2237,8,8,2
2242,77,14,2
2203,9,3,2
2205,46,0,1
2207,140,16,4
3151,118,17,5
114,47,1,2
2208,30,7,2
2649,1086,790,37
2522,229,219,14
2209,11,4,2
2217,472,117,5
2215,1,0,1
2210,12,0,2
2799,551,3,3
278,0,6,1
117,6,0,1
229,6,6,2
2218,1,1,1
2397,173,0,1
2220,10,4,3
2229,101,185,3
2226,1,3,1
2243,110,2,3
2228,19,14,8
2738,19,11,2
3141,24,2,1
3079,6,0,1
2234,82,21,2
2248,391,593,24
116,101,13,2
2356,31,23,2
2244,57,3,4
2303,1,1,1
2264,272,38,6
2410,1,1,1
2246,265,9,4
2503,159,148,26
2959,393,23,5
2476,393,23,5
2258,65,3,2
2420,47,235,3
2269,85,0,2
2262,10,4,2
2895,21,7,2
2265,9,73,6
2266,14,9,1
2156,196,63,6
2686,47,5,35
139,750,186,16
2271,2627,1931,23
2324,2,2,1
2272,33,1,3
5400,80,14,8
2547,71,11,11
357,651,12,11
2332,3,0,1
2275,1,1,1
3807,1,0,1
2729,330,281,25
2822,26,204,8
2742,2,45,1
2280,1,2,1
1786,5,2,3
138,4,1,1
1789,1,1,1
2331,593,796,8
2809,643,481,92
2285,66,9,3
2403,57,26,2
2286,254,146,4
2298,17,4,1
2289,13,3,2
2295,52,21,2
2637,1,4,1
2605,299,110,30
2306,13,11,1
2378,1,1,1
2305,1,1,1
2507,377,286,7
2463,17,47,6
2322,28,5,2
2313,15,4,1
2327,17,15,1
2339,136,0,3
2312,1,1,1
2326,2,2,1
2328,25,16,2
2442,66,0,3
2334,248,70,3
4987,0,12,1
2338,76,0,3
11154,482,103,51
144,34,1,1
3634,414,89,17
3549,50,27,13
2464,13,3,2
2355,1,1,1
2572,1,1,1
2364,34,1,2
2454,167,165,1
2469,55,54,1
15251,66,92,7
10860,44,13,3
15285,66,92,7
13672,40,29,2
15202,92,66,7
2368,65,22,2
2365,3,2,2
2366,3,3,1
2369,26,12,2
2371,10,0,1
2357,11,0,1
2373,179,86,17
2396,11,1,1
2400,5,0,1
2384,1,1,1
2391,1,1,1
4391,6,6,1
13540,447,135,10
2451,4,0,1
2395,7,6,1
2398,1246,213,39
2399,2,1,1
156,4,0,2
2421,27,1,1
2407,41,14,4
2413,381,382,33
2470,93,37,3
2409,29,0,1
2412,8,1,1
4506,35,32,1
4831,40,0,2
11721,1,7,1
4344,357,138,8
4734,300,0,3
4719,44,10,6
4721,2,1,1
4848,42,2,2
2416,6,35,1
2531,58,58,9
2982,384,153,44
2708,3,73,3
2937,385,154,45
2996,83,1,2
3004,85,2,3
2905,38,23,13
2710,33,53,4
2862,60,1293,33
2747,333,528,7
2706,141,307,4
2664,167,95,13
2678,221,120,40
2640,176,57,14
2682,61,18,6
2711,1,20,1
2638,0,12,1
2568,4,850,13
2868,40,32,2
2748,0,14,1
2489,6,31,2
2803,43,27,4
2561,444,203,55
2670,187,114,38
2616,0,11,6
2598,5,6,4
2804,1,133,3
2623,83,89,5
2722,323,123,67
2529,1,324,2
2713,170,1,5
2419,0,1059,13
2859,20,34,2
2673,1,1,1
181,80,24,2
2428,41,10,2
2433,13,41,6
2431,44,22,4
2537,8,58,2
2611,10,59,3
2450,512,146,14
2441,9,3,1
179,97,36,4
2445,83,4,5
8152,613,0,6
11242,0,5,1
2446,254,91,10
2447,1258,1225,24
3623,50574,43869,1502
3624,7362,145,57
3734,7351,58,56
2865,28,12,2
2455,306,506,20
2471,22,220,3
2474,0,6,1
2509,36,13,2
2582,38,9,1
5435,66,8,1
523,126,73,1
316,23,50,8
2559,223,436,2
2558,740,518,8
2500,123,632,16
2622,44,4,2
3808,142,73,13
4208,215,117,25
2477,21,0,1
2482,27,23,2
2480,4,2,1
2519,344,159,2
2963,78,15,4
2848,181,80,8
2712,8,27,3
3199,295,0,4
3201,350,3,4
2516,292,3,4
2459,289,0,4
2486,28,9,3
2487,299,3,5
2502,2,0,1
3192,64,8,4
2540,413,15,6
2597,653,5,6
3169,160,7,3
3191,205,15,3
2490,66,63,5
2493,77,8,2
3933,527,307,19
2506,93,8,2
2501,675,415,37
3188,280,28,13
3272,24,175,4
3269,80,30,8
1344,610,1385,22
2856,291,11,10
2573,45,6,2
2810,25,25,8
2512,578,579,66
2562,76,75,12
2514,1,1,1
2543,133,86,6
2538,228,60,15
432,111,15,2
200,157,159,8
2423,649,60,26
3589,2,2,1
2583,1,1,1
2542,22,17,11
2813,70,57,8
2619,2,2,1
2539,149,220,34
2524,9,9,1
2532,177,282,27
2783,167,21,3
2546,11,1,1
9328,150,0,2
2541,0,12,1
2734,325,237,5
2949,34,20,11
2556,721,306,22
2821,46,72,14
3488,11,10,2
3652,21,22,6
2591,115,266,26
2665,452,67,11
2643,31,140,8
2585,82,2,5
2687,2,2,1
247,601,814,50
2564,1,0,1
2565,1,1,1
2577,13,13,1
2574,12,960,6
2576,266,1794,100
3197,0,1,1
2608,6,9,4
2579,19,8,1
2777,555,24,6
2776,73,0,1
2772,45,56,7
2757,100,120,15
2763,120,100,15
2903,1182,135,27
3039,1137,86,27
2587,205,0,4
3067,1261,145,8
3250,628,494,30
2621,1,10,2
2592,48,40,6
2908,2,2395,10
